row ID	s1_BD6_01_51095.mzXML Peak area	s3_repeat_BB7_01_51502.mzXML Peak area	s48_BD12_01_51107.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s44_BC5_01_51067.mzXML Peak area	s53_repeat_BB10_01_51504.mzXML Peak area	s49_repeat_BB12_01_51305.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s61_repeat_BC10_01_51509.mzXML Peak area	s57_BA12_01_51170.mzXML Peak area	s68_BA11_01_51029.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s69_repeat_RD11_01_51500.mzXML Peak area	s73_BD8_01_51099.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s74_repeat_BD12_01_51287.mzXML Peak area	s78_rerun_BC12_01_51132.mzXML Peak area	s83_BD3_01_51089.mzXML Peak area	s79_BE2_01_51111.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s84_BB7_01_51046.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s4_BD9_01_51101.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s8_repeat_BD6_01_51285.mzXML Peak area	s103_rerun_BC8_01_51134.mzXML Peak area	s99_BB2_01_51035.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s87_BG6_01_51489.mzXML Peak area	s91_BA11_01_51168.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s92_BE3_01_51113.mzXML Peak area	s95_repeat_RA3_01_51493.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s9_BB5_01_51041.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s13_repeat_BE4_01_51280.mzXML Peak area	s18_BG7_01_51491.mzXML Peak area	s14_BB4_01_51039.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s113_rerun_BA4_01_51154.mzXML Peak area	s109_repeat_BC8_01_51291.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s19_rerun_BC10_01_51138.mzXML Peak area	s23_repeat_BD5_01_51511.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s24_BD2_01_51087.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s28_BE4_01_51115.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s33_repeat_BE7_01_51515.mzXML Peak area	s29_BB4_01_51179.mzXML Peak area	s34_BA8_01_51023.mzXML Peak area	s38_BE5_01_51117.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s39_BD9_01_51246.mzXML Peak area	s43_BE10_01_51125.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
376	73282.2400000003	185232.5225	67340.045	86951.6584999992	29987.8780000001	161504.393999999	252083.016	43222.9375000003	43190.4930000002	90720.4590000002	552373.088000002	61457.0179999998	77755.6364999994	75053.0225	82009.7790000001	73120.3289999998	75788.9220000001	54189.0165000003	57264.5550000001	57272.7325000008	81390.9129999995	71645.4080000006	64589.5119999999	38134.0575000001	66828.3630000002	84769.3485000006	49394.5179999995	63062.2709999997	153811.735	57860.2795000002	3565.82800000002	88409.2204999997	71629.4950000003	78668.3625000003	2016772.293	100826.287500001	84727.8595000003	43132.6739999999	62062.1279999998	0	89421.6544999999	86661.2030000014	123356.591	56572.6460000003	120819.4415	47679.521	87466.1865000004	38669.0035000001	93929.5624999998	85412.4970000005	89007.3979999998	63779.1414999996	85658.2150000005	62514.2915	91415.9665000009	70989.4240000004	158781.284999999	64040.3215	61674.1245	89146.9085000005
377	0	0	0	637.649999999995	185.545999999999	0	15982.0095	2444.778	2632.6565	0	208.026000000001	0	22666.618	0	0	18536.5395	3040.246	0	210.112	0	0	12249.2165	0	1501.634	0	21068.461	0	0	190.240000000001	0	295.113000000003	209.664000000001	40411.7545	2173.439	302.475000000002	41372.911	0	1844.4305	0	0	167.126999999998	45029.962	218.419999999999	0	0	0	0	2328.813	208.089499999999	0	0	15872.0949999999	0	0	0	402.260000000003	131912.212	0	0	28084.8345
378	0	0	2121.02449999999	4450.23650000002	18195.3320000001	462.672	0	303.180000000001	15096.7155000001	0	668559.046	0	12525.8404999999	0	0	23436.2724999999	4410.2735	0	258.646	0	0	20911.0785	9523.01899999999	7265.56700000002	0	15849.4315	712.747499999998	0	0	0	0	578.558000000002	18196.5385	7099.78250000002	5384.41250000002	9925.61699999998	50376.7040000001	4222.46849999999	0	255.753	34087.892	10892.8415	0	0	0	0	0	3771.18999999998	36516.9075	7312.89	0	11784.708	0	24389.4825	43134.367	2515.407	74177.4714999999	11658.258	0	38013.074
379	64961.3965	96747.4875	25744.7410000007	0	20726.8659999999	105688.103	16494.2504999999	7227.29649999997	764.692500000035	30829.6590000001	71046.2969999995	18633.293	71392.7829999998	0	45527.7294999998	2874.47749999996	10631.7585000001	1366.82099999997	625.906999999993	37778.7394999998	90301.1759999997	91621.6175000005	18380.7470000001	28380.0134999999	17742.5329999998	70196.9500000005	6730.73050000009	1112.90549999999	923.549999999972	7249.75250000002	6463.99050000015	54034.9960000001	66561.2395000002	34887.4670000008	6425.67099999991	7327.48299999989	78547.3594999993	32612.3290000003	6300.79399999991	563.385000000023	908.283000000009	7791.75299999995	565.19100000001	8448.83000000002	79087.7015000016	62405.4020000001	2911.18000000004	927.39100000002	52823.7899999999	75209.7609999993	1341.52200000002	3901.10999999994	48266.7084999998	0	169670.88	29760.9239999999	32094.4305000004	2961.73199999996	157109.025	600.057000000006
380	6269.933	20990.1990000001	12634.9594999998	32037.6045000001	5287.30200000004	36801.5039999999	24955.3835000002	21716.6180000001	19224.4719999998	17583.7109999997	74206.5484999994	11559.128	18929.7294999998	24744.8254999998	4880.48749999999	15897.3525000001	27887.7914999999	21997.651	17178.4935	16646.2485	13513.9650000001	14905.2489999999	16242.2244999998	20257.1505000002	8898.0040000002	11526.103	18230.3044999999	11917.0330000002	17718.8354999999	16995.055	237129.811000001	14710.4905	7877.24399999993	19498.643	75478.6014999986	15744.2755000001	28810.9845	17027.3950000002	22476.3810000001	43104.2920000004	18950.2384999999	16792.4759999999	4172.894	9728.32249999997	23441.53	7988.40299999995	52011.3795	16075.7559999999	19419.2780000001	17972.5790000001	9613.11749999994	20545.7960000001	28738.501	10862.83	13400.0909999998	13579.7260000001	10446.161999999	7202.496	22918.875	14466.6385
381	39149.7565	258133.1115	26750.9309999999	26976.93	4734.12849999997	34604.5319999998	7627.5455	2553.39599999999	7266.19599999994	31323.131	35295.1580000001	3152.08000000001	7047.15799999999	20050.0525000001	25991.8190000001	10837.4515000001	3388.7	14009.1590000001	21854.8605	10268.7395000001	17768.162	8989.02050000002	56438.0865000003	46403.9205	12484.9100000001	7768.63200000002	22951.9494999999	28745.4799999999	15324.953	4397.84800000002	55012.862	2532.34800000001	7040.13599999997	3814.22250000001	106928.046	5292.52599999998	16621.676	8206.90650000001	20214.8560000001	11606.73	5276.0035	2061.86200000002	20676.647	8738.88749999998	19552.4375	28278.9459999999	110192.3885	11212.564	9240.865	27143.8305	21315.083	16923.2865000001	25604.6014999999	4282.39000000003	3120.92000000001	17691.1050000001	2020.46000000002	16988.6285000001	10866.772	6229.11399999994
382	0	259564.3	19333.8219999999	6633.033	0	21532.7520000002	0	0	11080.2755000001	9667.75500000016	61796.2289999994	11025.553	13353.8275000001	0	38651.5294999998	21870.3829999999	46710.5035000003	6442.25399999997	0	0	0	41517.2850000003	6018.22900000004	615307.829999996	0	8149.24599999996	31978.108	22009.17	0	18782.7855	33591.1295	7034.6999999999	7444.07500000001	0	10679.0599999999	0	0	30075.6660000001	0	0	0	0	0	6661.59400000008	9502.54199999994	0	0	18073.9765000002	0	23928.8529999998	0	7627.47500000014	0	6878.16000000003	5589.83699999992	0	7990.08000000003	0	0	9753.34599999996
383	208406.968500002	268731.997499999	23683.4709999994	411795.478499999	133716.6895	529549.216500002	319999.711000001	279652.373999999	131784.9025	266434.309500001	178087.237500001	83885.1450000003	42621.5524999988	211729.655999998	219547.741500001	171918.181	195522.903000001	281371.5245	129019.4805	106149.276	156813.381000001	369695.404500001	42255.059	323975.962499999	155534.204000002	197822.582	155312.539500001	130557.03	253559.971999999	286834.1655	172252.884999999	282088.645999999	248745.658	198829.2515	379049.335499999	104832.204500002	45547.4999999994	64936.8510000014	238168.264	381464.974000001	173869.147	148056.496	215673.733499999	248851.658500001	315812.334	147635.103500001	268396.6245	199595.157000001	64056.4044999994	48798.1194999999	46981.1144999989	210520.365000001	334009.906000001	68219.63	65333.150500001	24041.2590000007	361802.572999999	216503.919000001	243833.294499999	192196.317999999
384	151951.762999999	178507.190499998	123863.7915	193202.097	65395.5800000002	235326.945000001	393533.057000001	143000.496499999	122416.584499999	142735.826500001	41148.8594999999	21020.6999999998	78795.5339999999	262044.3725	192709.0825	21361.2130000007	119884.778500001	109366.546	21614.5520000002	216709.124999999	103981.889499999	44740.5615000004	113978.619500001	20424.0169999992	236631.475500001	101873.994500001	190827.170500001	180164.866	61183.7334999998	99680.1104999995	149723.9795	103974.781000001	137227.317000001	258995.751000001	148089.492	77651.7159999988	38639.5319999997	21479.0179999991	312959.46	240971.960000001	81808.1200000005	254859.121499999	141459.547499999	278986.373000001	224469.7865	131512.9325	381717.1745	41561.5824999996	266484.682	171070.848999999	83154.4279999996	176084.702000001	122383.833	119789.2815	40104.7585	21769.8390000004	220854.916499998	120833.385999999	134053.525999999	161348.291500001
386	0	0	0	0	0	0	26071.3905000001	719946.034999999	3845.16400000005	21574.4464999996	1162760.7865	0	0	0	99535.983	119294.943	14491.83	7126.73950000011	5085.62649999994	3092.34249999999	0	0	11130.6735000002	0	0	0	11906.7359999999	0	1245.10799999999	9551.75549999997	2904.528	715442.909000002	109311.573500001	5248.70500000013	0	0	119392.361	93179.7359999998	23143.2249999999	65449.2414999999	0	0	1065.69400000001	0	0	0	16290.028	0	193285.8385	0	106853.21	0	471920.235000002	4392.63049999988	0	0	14999.134	409120.447500001	713401.952499997	4906.96399999997
387	184357.413500001	39899.7224999998	208466.625	76013.8515000008	0	39539.7249999999	36581.6385000004	45120.6210000009	44536.7800000005	38801.7129999982	45766.3445000007	86189.139	74337.3034999997	39451.7324999998	46241.8715000008	169041.6335	75176.0210000006	109154.6875	46602.006999999	98772.4039999994	48276.5300000004	122204.6575	32969.513500001	82966.4785000003	49078.5555000008	73666.6310000006	36290.7149999992	134974.2915	73988.2094999995	115046.403500002	120893.557000001	0	90029.1779999997	48108.9554999991	39939.9714999975	109024.5335	187031.765499999	45912.3640000011	106228.944000001	80300.2625000004	213833.971	179607.1885	45728.5879999988	74410.9730000003	74224.3319999989	80645.1230000021	38821.4620000019	220511.936	98335.2040000015	80102.6739999991	22827.1080000011	0	39829.6080000008	63303.3749999991	447848.023499999	260303.704000001	0	94716.7185000008	0	0
388	28314.1110000001	48812.5800000001	89362.679	25026.6715000001	9446.28649999999	46752.4585	51274.6240000001	11828.9224999999	20158.8370000001	51525.475	150594.967	5976.71599999998	21131.7275	20715.497	13282.961	19251.416	13000.1369999999	38138.4099999997	12341.795	18929.084	17000.4285	26642.1450000001	26799.6095	20545.1125000001	30596.7619999999	25983.4890000001	4176.889	30685.3125000002	48298.5464999999	14686.1845000001	145313.5505	29861.2675	11526.8215	14049.2630000001	345682.244	39752.043	31747.6189999998	20828.8609999999	67232.6844999998	80267.9715	41276.8089999998	47448.8269999997	63547.7405000003	18541.9365	29533.8155	23600.3900000002	55462.3940000002	19056.3965	13259.4385	19184.6995	53962.0789999999	19734.8265	22311.0569999999	29192.0040000001	20257.1835000001	55418.5309999998	43344.7029999998	18621.6234999999	58322.728	14487.01
389	3401.06100000003	4301.40800000001	0	5975.70650000002	3396.95100000009	12891.9489999998	21703.2860000001	8247.06200000014	3868.5240000001	2114.717	8069.57650000006	3207.48799999997	6117.00199999998	13533.967	3706.87000000002	6239.33549999993	5396.58200000011	2541.14300000003	4180.35800000008	8878.57599999995	7472.67150000009	15902.6695	17401.4999999999	6471.01200000004	3582.654	0	889.692999999958	3878.24300000003	1495.49399999997	7557.05600000009	0	11449.0899999997	8226.31800000006	11472.6940000001	60267.982	3564.57700000006	4472.71300000012	5188.69199999998	1405.01399999998	20069.4584999999	16147.0804999999	10028.7680000001	2214.57599999995	1665.18399999998	3397.54349999997	10958.6035	9009.79299999993	8675.09499999997	15527.9714999998	0	10193.5440000002	2551.72299999999	3213.32649999997	4133.92650000003	7229.77649999993	13621.2825	10352.5750000001	13642.624	7039.45750000006	5689.61000000011
392	76999.4404999996	1877509.9635	780813.4975	637441.850000001	606272.553499999	909843.222000003	581892.280999998	1239903.866	277325.314000001	547614.343500003	435107.836	40533.6225000024	155987.056	1045351.119	158156.918000001	571769.711499999	607388.895499998	1473335.365	420813.359500001	592812.586000001	575562.565499999	397021.833000001	180458.505500001	576649.534499998	161150.006	430580.318499999	295960.432499999	314034.674	547250.109999999	341412.1675	1508441.9715	372941.695	187789.364000003	471729.131500001	781864.802499999	338864.312	448643.657499999	314305.657999997	547349.323499995	1057009.0475	78428.9334999976	191009.975000003	200443.6595	893505.873500001	351235.216499998	194660.511000001	493821.874499999	233550.735000001	1436696.584	329515.082500001	543429.406000002	944815.589999998	512084.510499998	589596.275	523254.492500002	241887.886000002	157860.487000001	240195.438000001	196892.657000001	269473.239999997
395	0	0	0	546215.670500002	511684.108000001	0	385883.482	237192.926500002	0	122638.732	0	4973951.09649999	2652848.986	70965.7954999987	0	0	362840.986499994	689553.069	0	0	0	0	338466.374999998	1248257.2165	0	123310.095000004	525214.971499998	2461264.647	249282.402500001	3657924.929	46251.0284999992	0	256086.477	0	43048.3599999995	0	513562.220500004	615135.926499998	768882.804000001	102403.817000002	1129840.8765	0	0	462897.548000001	438452.718499999	2074704.37500001	530889.021499999	5088318.52000001	0	0	0	1919228.6715	897737.387000002	241600.525999999	0	0	0	0	0	2318457.753
396	132642.296500001	206895.814999993	148097.52	193392.745999996	57958.8979999993	206437.054999999	199158.387999999	61333.8184999986	156842.2655	99188.1810000012	101031.125500003	125602.773	54538.9924999981	309169.8055	198084.659000001	57548.0330000019	57996.6820000004	195523.611499996	136522.1205	157053.3015	171543.673	237160.234500001	175272.335	103766.386	257708.814500001	150919.440500002	190669.740999996	237761.629499999	130317.936000001	108581.7005	205151.430499997	185694.085000002	79021.8159999989	56978.3569999991	316105.486499995	52205.4580000008	106611.9775	114361.921500001	186014.650500002	103083.341000001	110663.143	53942.9809999995	116213.829000002	98016.4510000017	203058.700000001	169133.250000001	199520.272999999	166756.347	102002.163	0	83023.2654999991	240930.120000001	199832.140499997	86982.0984999989	156536.704499999	143529.337500001	212633.8555	194206.728499998	137695.461999998	126801.762999999
397	139480.431999999	2271337.4215	54789.4729999992	855598.222500006	51039.1720000005	100446.319999997	98568.9199999992	218188.695500001	164891.590500002	2060160.669	281766.651	68390.1260000004	117637.370500001	98466.3239999957	76477.4849999988	71273.7490000013	218166.138500002	858067.909500006	213847.642999999	208096.327499999	74495.3045000001	173353.5365	178111.728000001	71586.7989999994	77531.7105000018	274673.5075	3356655.1755	243613.9915	162749.784	48215.0650000015	2585676.387	106686.166499999	248582.531500001	232682.3165	103439.614499998	88637.5835000004	214847.154	215662.704	93416.5424999995	102020.858499995	261954.1925	99081.6285000004	189266.677	99097.5449999949	100637.606999998	212720.069999998	191413.457499999	73973.1300000005	138700.899499999	287765.463500002	265998.173499999	114972.3325	3410441.92799999	175078.329500001	228599.0915	172720.2715	72254.3254999991	108541.4205	147247.755500001	71892.3010000013
398	0	170038.874500001	266981.213999999	150632.423000002	384804.125999999	254054.070000004	223433.0935	439984.402499999	195017.697500001	631782.216500002	319841.943499998	0	354079.351	169816.972999997	0	224995.004500001	0	150041.899000001	66739.1855000003	320741.420000003	518700.098499999	402000.854500001	320468.173000002	0	0	451324.667499997	71138.2904999975	411065.716500001	0	0	168020.665500003	292389.480499998	195965.622499999	43874.391	259038.399500001	121950.144000001	0	0	142536.988500002	1855248.792	0	0	234998.504499999	881483.702000002	150331.307000002	203257.115999999	1039516.447	317004.7735	267535.976499999	253879.785999999	426910.1175	0	809488.370499999	128649.451500001	207717.155499999	0	359700.778	435773.6395	322135.749499999	294633.6555
399	102967.374	255033.884999997	86676.9424999989	150582.271999999	108991.641	2207242.203	74806.9135000018	227164.599500001	81976.2089999994	160848.110500004	0	70739.0454999996	129955.721	83726.9199999993	109120.667999999	105032.325499999	0	948835.810500003	149225.833500002	130167.071499999	53266.2440000008	142589.495999998	0	74783.9740000008	133729.486500001	91890.3070000003	148951.231500001	249856.261499999	146359.239	131102.498499998	251595.277999995	68985.1889999985	101008.966	36892.251	1611184.04	92374.6880000001	76456.5940000012	147452.549999999	419036.2925	417035.6295	52437.8565000005	102647.405999999	86855.8609999991	811312.845	76205.3050000005	173405.302999999	247262.210999998	231390.751000001	99935.2590000002	92848.0934999999	83520.4939999986	150483.798499999	478138.351500005	314408.0695	149006.035000001	81555.6574999993	126616.252499999	94953.6600000003	108265.6595	148371.780000002
400	211072.642000001	168402.304000002	142294.7255	1115267.67550001	161240.670000001	83209.4999999993	74169.1845000009	177023.8975	136832.2995	540843.247499997	167498.055500001	194545.800500001	129955.721	249290.707000001	223823.851999999	105032.325499999	139671.615000001	1240183.605	82486.6480000016	237345.165500001	146845.429499999	169378.1825	72423.9090000007	74783.9740000008	215266.548	150367.334500002	503966.788999996	184537.721500001	248636.6305	131102.498499998	1242847.59300001	68985.1889999985	125135.377000001	104518.547499999	172070.218499999	140492.680000001	131158.969	261160.457499999	143569.227000001	499344.425500003	134099.693999999	106276.729	142820.051	301043.5045	2182560.365	196041.944	80741.5679999974	137356.4385	201515.853499999	92848.0934999999	193736.997500001	255865.788	167168.172000004	174583.996999998	174155.3255	246459.413000002	231324.098	94953.6600000003	189262.740500001	224314.5725
401	246502.579999999	84510.0339999983	393624.150499998	1008721.6615	400230.08	965199.7065	72602.7840000027	130902.548999998	160288.151	79949.2014999959	75408.1559999992	58967.1790000023	155877.1525	81992.4190000029	65983.1619999989	154529.665999999	160941.881000001	74489.3299999972	699495.033000001	183028.746500001	110685.193499999	65075.7669999984	249433.889	121223.1045	63752.183000002	415803.743000002	1034250.1015	353855.443499998	207025.833000001	295678.416000001	719021.394499999	278934.843499999	282314.018499998	63472.6955000011	86557.827000004	245260.919500001	89518.0210000003	197807.969	70121.1420000014	726479.499999997	124493.4545	124166.552999999	416488.754500002	788531.256000002	947173.094499998	225275.732	864893.3905	125946.425999999	121884.480999998	336219.5725	819787.8615	404492.674499998	80361.0674999996	133757.442	154238.686000002	131949.653000001	174197.525	67387.7740000002	221494.667999998	181747.119
402	138222.108499999	159543.668999995	102748.683999999	624608.039999998	194099.064500002	789768.641000003	143639.424999999	158026.4995	199281.8065	1729452.2485	177817.595499997	199686.736500001	280129.489	160139.343499998	144294.987499999	189526.3705	124595.8485	73195.1810000026	236322.927499999	211176.0195	259017.464999998	175691.998500001	195545.396000001	183315.6595	120099.204000001	214422.687	888591.036999998	202536.5335	159497.4725	232595.329500001	1744828.773	305686.9065	66105.320000001	158675.999	249464.598499999	46266.7710000001	98919.5334999992	151825.758	69130.9710000014	791073.684999995	284806.385499999	134175.256000001	198250.734	1424847.3865	145459.955	73884.3620000001	1000439.29	241648.481	109497.48	302986.077000002	120225.442500001	88490.8075000012	381181.923499997	163475.156500001	205756.813	73376.1605000003	204959.550000001	143293.6525	194993.789499999	179863.242000002
403	182362.0395	79265.8360000039	68712.652999999	129907.999999999	191426.845999999	79587.1949999998	62908.8755000015	119140.3045	0	151042.899499998	0	108654.187500001	177452.688500001	157494.237499999	136126.037	100834.778499999	153103.557999999	126875.196500003	157118.141499999	97386.9894999991	24756.9960000001	197639.8005	136305.485999999	120760.219500001	162624.177000001	91288.4040000003	62116.0795000011	106586.8525	78555.6339999984	76285.1540000001	158104.485999997	195576.3925	91071.7949999995	90496.3414999998	164047.396500001	70559.9309999997	121374.8245	285744.545000002	62328.7749999979	79159.1779999971	123343.585500001	148363.061	0	130818.7335	66127.4449999975	79464.6334999984	155214.400500002	113866.294000002	48212.0540000009	245356.309000001	40627.9660000015	121289.721	238441.989999998	59840.5659999981	143668.633000001	80614.6245000003	70868.3039999997	104369.467000001	52886.2215000016	93577.9245000012
404	312599.4075	591254.779500004	205348.3055	1522806.7095	111292.714999998	1423326.72750001	1456291.515	169608.8715	306358.656499998	288661.132999998	148534.1105	183651.481	231208.004000001	77755.2680000025	117235.843999998	172656.420500001	257836.535	1159465.815	82774.0075000005	211421.808499999	379847.811	619747.306999999	99344.3460000011	289551.085499999	192856.553500001	358356.350000001	816058.439999996	252671.323	231927.722999999	132969.077	444001.545500006	418824.781	78716.8175000001	139752.282	1225994.7935	151037.611500001	164783.480500001	228831.5875	67680.0990000012	78057.4400000048	84879.1894999983	139211.644	146470.453	618948.746000003	70955.0239999988	192012.047000001	2437472.3255	254758.813499999	237684.8405	153638.674999999	116612.802	175967.212500001	153062.982499996	232609.414000001	288340.9145	119557.286999999	131692.623	174356.247	138805.028500002	160469.516
