row ID	s3_repeat_BB7_01_51502.mzXML Peak area	s48_BD12_01_51107.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s53_repeat_BB10_01_51504.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s61_repeat_BC10_01_51509.mzXML Peak area	s68_BA11_01_51029.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s73_BD8_01_51099.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s78_rerun_BC12_01_51132.mzXML Peak area	s83_BD3_01_51089.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s8_repeat_BD6_01_51285.mzXML Peak area	s103_rerun_BC8_01_51134.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s91_BA11_01_51168.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s95_repeat_RA3_01_51493.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s13_repeat_BE4_01_51280.mzXML Peak area	s18_BG7_01_51491.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s113_rerun_BA4_01_51154.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s23_repeat_BD5_01_51511.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s28_BE4_01_51115.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s33_repeat_BE7_01_51515.mzXML Peak area	s38_BE5_01_51117.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s43_BE10_01_51125.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
687	314355.226500002	50370.1150000001	244698.777500002	29889.9450000003	24903.6960000007	59468.0129999997	190412.4115	57078.4940000005	79665.981	109519.235	171614.576000001	92022.3010000007	71900.3449999996	22763.5834999995	71182.2395000004	66905.8199999998	105022.710000001	55414.2834999987	88266.7375000001	20937.1959999998	107632.1205	85611.3599999995	30078.5940000006	64251.8435	35506.3305000002	102454.9305	172138.900000001	47163.9785000005	82082.1105000002	163806.8725	249413.502499999	48138.9299999999	74486.2154999992	106828.5835	47083.8205000002	136585.172499999	35805.7405	136877.031	45352.8884999999	92579.5334999996
688	140857.467500001	69261.5575000002	501745.627500002	87437.9670000003	39681.5254999994	29724.0015000005	28562.8029999987	18719.6485000001	38307.4124999994	49364.0220000001	50053.3390000001	48061.9955	58835.8400000001	37707.2070000002	59427.5004999999	19128.6250000001	37591.0834999994	244256.922499999	60997.5069999999	65514.2955000005	51708.0645000004	65605.7190000003	119912.237000002	28801.7189999993	36837.2075000001	259548.5705	118367.287	55178.5409999998	49447.4065000003	279950.917	29284.5889999986	63369.425	73162.3634999998	28983.7009999997	64908.1615	168410.987500001	111056.0635	28630.4169999995	57791.8959999995	38500.9135000009
689	1565.4375	7607.9725	38803.4825000001	36620.47	1432.497	23410.492	5134.74400000001	0	850.037999999993	760.763999999998	17648.8525	19545.7115	1818.08950000001	431.845999999998	16576.9295	6047.76350000003	2983.67	7480.07449999999	258.566999999999	0	6247.16600000002	3674.493	805548.549000002	1815.778	9922.5735	258.725	309.320000000001	1342.33900000001	0	0	535.462499999997	4764.72649999999	105376.868	473.9195	8015.59899999999	4953.44000000001	20352.6305	5306.72650000001	718.860999999998	5081.71400000001
690	31541.8370000011	75750.7310000003	7002.14650000005	26581.9220000007	5092.24300000006	3785.22399999996	0	72745.1560000004	52377.3765	135561.5795	958.051999999998	0	2122.9605	28342.4710000001	178151.9045	49172.0959999999	32197.3669999999	10543.094	1061.77500000002	34906.012	30297.7850000003	63042.8485000005	41099.6670000002	5766.47400000004	72179.6429999994	0	2166.90499999998	5572.55150000003	3907.278	30426.1005	16894.0475000002	884.499000000007	55566.1710000006	2274.59850000001	7111.0655	29768.8569999992	51631.1354999999	114190.206000001	108906.615	727.347500000007
691	8517.74350000001	0	0	0	0	0	0	0	0	0	0	0	4714.28099999993	0	0	0	0	0	4123.34250000004	4600.90799999995	6736.98200000008	43540.6449999998	83295.1715000004	0	19631.2845	0	0	0	5060.05800000007	0	7931.81749999998	0	0	0	0	0	0	0	0	0
692	31353.2110000003	262315.958500001	0	20735.3129999998	22120.8570000004	127266.089499999	21074.033	165643.6855	139684.229999999	123233.789	133696.664999999	65704.2464999999	280746.748000001	253831.342	139241.019999999	28734.453	67821.8225000001	0	297406.552999999	153094.568	71220.3870000008	139760.185499999	19019.7800000002	286406.612499999	33276.8905000003	6499.69650000012	32286.5125	185556.5545	327148.6835	0	20374.6979999999	14573.3275	75490.7059999997	254364.447	72555.6354999992	15289.9485000002	307903.262499999	239575.7245	170279.401999999	104376.492999999
693	18758.8154999999	49110.8859999999	23997.5819999999	6781.62750000007	23094.7655	0	251.225999999999	7524.61200000005	60371.8409999996	54087.2050000002	5409.016	4168.83550000008	11444.9025000001	9983.31950000007	13876.7280000001	14005.8735	22770.3005000002	0	7439.18200000006	44139.1764999999	37422.31	75035.4445000003	745.062499999977	497.191999999997	14823.8140000001	310.364999999996	22526.2020000001	13049.0325	0	10664.5285	49166.1549999998	14378.7734999998	737.482500000004	5763.00299999985	0	76671.4875000001	17857.5225000001	11747.878	18368.6785	33191.0894999998
696	0	0	256.7735	0	183.792	9676.7355	869.0975	0	437.202	0	0	239.659	0	225.285	2040.8265	0	200.202	192.0555	5376.624	22291.5085	0	291.653	455.266	173.416	183.624	0	636.81	870.5515	8066.576	0	0	171.36	203.422	0	13307.435	5096.3255	0	225.89	0	0
697	13723.5560000002	37924.1125000002	33006.5889999999	8770.74749999988	986.332000000008	2011.55099999999	43012.7270000002	14490.4790000002	13759.9059999999	10042.2479999999	6331.62550000005	64998.2159999997	440.917000000007	3764.95949999996	21906.9494999998	10922.5585	14795.7125000001	18723.63	5431.77700000008	33820.0020000004	43532.0745000004	15528.402	13266.3364999999	11919.969	4566.178	39414.9675000003	653.239500000002	10183.6089999998	1417.73550000002	10559.3605	23445.2590000002	10350.9749999999	24515.9375000001	8957.49149999989	24296.3739999999	28374.6794999998	26056.0590000002	67392.0604999999	11030.4440000001	494.67599999999
698	45766.8215	46448.0970000003	122995.73	10669.1455000001	4955.29899999987	1306.68150000001	0	15217.6259999997	13247.6125	22707.8295000001	3964.02700000003	233656.1465	865.708499999984	7435.758	17035.2290000003	18031.3885000001	26373.9225	0	2986.27349999998	174155.174	111536.207	10245.6270000003	7678.6949999998	31353.9870000001	5181.6884999998	0	0	9930.26400000002	3155.48999999998	43799.9709999998	99601.2269999998	6209.69800000003	27989.9134999998	2958.73800000001	20631.2019999998	82947.362	14684.6515000002	193625.232000001	15971.786	2414.46300000005
699	887495.290000002	472515.533500001	795857.723000003	3347615.578	237562.049500001	479617.9305	1079910.148	184365.044499999	164795.955500001	202091.895	299908.981999999	119723.736	327205.818500001	171436.88	135108.4275	133941.2415	152537.4265	1050930.81	204606.580000002	322183.999999999	255468.157	155550.422500001	2781197.9965	127729.572500002	399244.404999998	541433.660499999	1312468.153	266208.265	90362.7530000034	518601.799500001	82144.6599999972	425505.3425	159088.687500001	492843.580499999	155727.997499999	851960.164	160557.5015	161914.536499999	144205.450999997	488527.7625
700	135777.673000002	82006.3799999998	195313.954999999	68311.9979999986	0	65876.1409999999	195474.703000002	51209.7669999993	75986.601999999	60768.9740000003	0	0	0	42249.265	48526.7739999999	28486.9430000004	133518.767	1619325.852	29790.0894999996	113321.2815	0	28228.5084999997	547233.871499998	53589.3254999995	108816.868500001	1367822.3355	741391.589499997	162016.528499999	0	978055.660999998	65991.8910000035	96265.9845000004	116830.304	76746.5825000016	70951.3469999997	202428.159999998	46498.1580000002	43043.3099999994	111530.0965	54593.1419999999
701	820591.780000003	72216.351	263367.040999999	882693.974500001	82593.3349999996	95426.6385000007	55040.8950000011	126381.539999999	218327.116999999	111110.995	135240.3895	130946.6135	65311.2904999994	84804.7475000008	229858.58	95388.6974999996	52075.2655000008	666940.233000001	102267.079499999	64650.5320000008	166346.841999999	114656.5565	58682.9804999987	33414.5389999992	33853.8240000005	839629.920499999	669700.51	153129.714500001	65082.3114999997	950711.101000002	604942.040499997	100203.9695	52771.9925000001	35311.7605000002	48762.7790000001	436217.704500002	24700.7725000004	48965.5574999999	184875.991	49046.1375000006
702	478153.4945	238234.857000001	672754.844000001	56600.4065000003	150048.474499999	197141.503500001	52576.7099999992	95719.9045000009	217131.744000001	51737.7605000017	173668.524499999	79221.8520000002	288739.913000001	146067.1025	221346.35	69669.9959999988	571399.113000002	554127.239	150904.649000001	141800.921	446847.998999999	120654.778	208079.255000001	262300.574500001	150234.771999999	317184.049000002	211395.807499998	330306.519999999	180833.117000001	945884.8065	779561.711	148212.371500001	196359.258999998	438899.090499998	320325.271499999	623097.6635	206265.479499999	391633.060500001	95618.0385000004	151125.240000002
703	197203.515500002	231449.641	39162.7695000014	40332.4740000008	116701.2945	98717.9755000005	338472.804499999	55176.6660000003	127470.896000001	57753.2314999998	39868.061999999	116944.6935	99402.7460000005	180862.615499999	137034.724999999	159161.3275	99150.0525	421410.564999998	90443.3214999992	125958.804000001	141300.394	90693.6290000008	84087.6955000014	71627.5525000014	182795.816999999	891359.025500001	393211.529000001	150965.4135	76504.5669999997	37566.4769999977	82582.1064999989	150617.3635	103360.185999999	61762.4159999984	92051.0644999996	78724.4679999996	118121.434	94419.8739999998	134385.300500002	37838.9069999996
706	2174141.7835	330559.985999999	97907.1915000017	1079890.182	70774.5959999984	633779.492000001	1227720.8465	328188.1625	69526.0979999984	1101536.189	590685.886499999	72014.1059999997	733263.501500001	463935.166499998	1147105.883	232583.876	328991.160499999	1750120.59	782002.219	394381.386500001	372736.081000002	633333.217	913310.141999999	199216.276	412057.0765	1705134.4525	1900956.007	248637.4675	182436.648999999	99210.311999998	4078283.17	140102.873999999	367112.371000002	215273.457500003	368788.571499998	3698868.5555	144452.851999999	207069.270000003	137456.387999998	199538.158999999
707	350478.809999999	91512.7865000001	174381.969000001	83110.2574999999	119998.3525	133555.042499999	39157.7070000009	65263.3754999996	132539.7275	132812.528	144357.9305	194368.3295	94897.5504999993	32443.1999999993	138150.284000001	33343.0200000011	70117.0510000005	136352.006	52446.9739999995	194977.3935	90780.3649999998	115343.436499999	444405.736999998	78158.4984999993	218405.1025	196072.7975	79118.5375000003	33817.1859999996	88366.2285000002	36801.5999999997	40586.2079999987	177220.155999999	92907.0255000005	120124.548999999	128702.571	312389.134999999	205184.155000001	115066.577999999	102960.419	66414.6020000013
709	1916501.018	280239.736999999	943995.575499998	671306.304999993	118956.495000001	150822.358999999	95123.4824999995	264468.076	179334.644000001	145547.591500002	152843.432000001	91157.8554999989	368683.6575	462243.557000001	249322.492999998	624988.083500001	209978.189499999	740777.942499996	276031.715000002	205267.936500001	220574.457	118139.2175	206539.959999998	168335.388999999	123212.835499999	1441153.5275	4634974.47699999	247953.069	212266.102499999	2586954.663	97416.4235000006	246236.7255	198870.506000001	207748.509	177509.992499999	3009594.1305	277733.473999999	152272.081999999	124511.715499999	152963.300499999
711	428398.7215	58985.5870000006	897301.337500002	343117.8335	110806.6285	146141.337500002	42887.5980000004	69154.833000001	190241.369	179270.2505	35895.7894999997	144633.7125	192633.800000001	149494.748500001	90470.5094999998	34997.6924999983	74413.8425000006	232843.584000002	178040.450499999	175258.815000001	170221.3745	119663.913500001	90170.5065000007	132532.8495	141602.314999999	186542.922000001	87941.8895000003	275156.219000001	73277.8154999996	1329702.5365	45352.4639999986	159796.996	245432.355	55592.3670000005	158023.918499999	412032.391499998	55053.2445000007	69889.4519999987	36166.2920000003	55139.8805000005
712	90434.6159999997	151902.936	849834.133499999	44913.5505000016	127965.0755	123085.552499999	42770.7824999998	46243.819000001	84935.9555000001	191777.894	137851.035	107105.056999999	169927.556	113244.0025	0	191966.275999999	208874.387999999	80633.0024999996	0	106946.491	352442.256000001	214935.92	134613.348999998	0	76490.0074999995	426655.424999999	355884.287499998	152394.313500002	153394.768499999	877132.972500001	89169.5770000002	53076.3060000009	186883.9335	45195.9095000008	165404.001999999	892967.3545	169603.8	0	169491.167000001	85481.5604999987
713	228402.842499998	35537.0209999994	71245.9839999993	40643.2999999997	35638.0309999992	67562.0900000003	398908.436000001	113910.936999999	56356.7834999997	81868.1329999996	57574.7669999998	59501.9775000003	68120.4380000001	33526.4615000004	45095.2375000005	52252.5435000009	37169.1109999989	71838.5765000005	59608.8344999996	32222.7885000006	61583.8990000004	103425.5885	41364.6869999991	93199.4984999996	95616.0160000001	471815.841499999	416721.227	52721.4599999997	79596.0654999999	318141.883499999	37976.8500000001	72829.3549999995	25666.6715000004	57132.9195000005	46699.4315000005	186671.1075	83383.8185000007	57450.2529999999	47271.8754999995	73531.4454999997
715	119594.4085	49745.0625000005	28342.5600000001	288300.180499998	73018.0764999998	106127.8595	30041.4845000007	78629.4820000003	92501.2615000003	35809.8444999993	78053.0895000008	73583.4739999994	87367.6729999995	23396.3484999995	48795.6400000005	65525.4394999999	94349.3950000003	272102.264	118054.0215	24322.3270000006	74315.3020000002	23129.6124999992	88821.0550000003	69560.7464999991	90067.4765000006	291233.316	238038.783	90862.144	102085.0665	277803.1195	29624.8800000011	135209.562500001	74599.8830000003	50236.1635000001	69780.5020000001	29711.4604999991	69371.1230000001	71418.4814999995	46430.454	91482.9975000005
717	9356.37999999995	3154.66600000001	3898.9435	8983.49299999994	2288.80099999997	1948.90650000004	122141.390000002	10912.2915	8234.73700000002	4535.1765	1353.82000000001	120721.5705	458.397000000007	3372.56250000003	6716.18799999998	10387.0780000001	6042.48500000005	197125.281499999	919.432000000004	158454.8885	7603.55100000006	9039.38849999993	3381.78350000003	0	9184.75599999995	806185.1545	1213.63100000001	3600.97300000002	1266.63949999999	15386.8795	33459.9119999997	1024.928	13915.6374999999	2399.71399999997	2634.37050000001	4328.18550000003	12414.9035	167309.046499999	5729.38599999991	793.217499999995
718	64394.2660000001	0	2188.66900000002	32190.3564999999	0	0	6483.93600000001	854.581999999982	1502.126	1275.05700000001	0	0	0	0	0	571.661999999998	0	1219.85100000001	5709.51750000004	0	0	0	106755.67	0	0	1738.47300000001	1101.542	861.117999999982	0	1778.315	38046.1025000002	0	4562.73400000003	1975.2555	0	8394.58600000003	1090.21150000001	0	989.522999999991	0
719	172421.122	3935.0085	15067.4800000001	86273.7414999999	0	3852.39649999996	10953.201	604.791	0	6136.43650000004	4237.92000000002	1195.37600000003	2766.83550000001	0	1236.93800000002	1064.385	2763.56400000001	2407.6735	11015.3239999999	0	886.982999999998	2291.9445	251162.0945	1352.98799999999	1088.62800000001	9424.83950000002	637.65	2797.2045	1657.6325	4650.61400000003	87379.8565000001	976.248000000012	12246.8875	4093.09450000003	2286.91799999999	19356.959	5446.63850000002	6517.14050000004	0	4404.63200000001
720	17330.622	0	2206.33749999999	6134.50749999997	0	1212.754	0	0	420.227500000003	664.199999999992	557.203499999999	0	1070.92500000002	0	0	0	0	570.893999999999	1865.92749999999	467.037999999999	0	0	25503.4345000001	0	751.639999999997	0	0	737.836000000003	571.724999999992	418.687999999997	5875.99149999999	441.180000000005	0	0	0	2643.67600000001	651.641999999995	1078.48	742.29	0
721	0	4072.97299999994	3072639.82649997	4474.18800000017	7119.4735	1600.94999999999	170316.480500002	4029.74499999986	5064.55749999984	10886.6790000001	3920.5615	47559.1834999997	1410.40000000003	5377.31100000016	9470.44300000002	12864.3950000001	10101.2965000001	61903.9965000006	1381.72200000001	393457.392	5784.91099999998	19293.6705000001	3940.03700000001	0	6775.757	282100.088	876.652499999998	7694.97150000005	8380.36200000003	0	63595.4799999992	0	11982.8595	3312.67049999996	3512.51999999999	8033.95349999988	9378.53600000012	286161.89	8644.09450000002	1768.5289999999
722	754776.381999998	364388.025500001	71177.6520000015	81716.0565000038	733988.1795	272929.650000001	76768.3379999989	225752.404	539832.052999999	525552.4745	271831.172499999	173055.192999999	305305.386499998	173373.329999999	711176.657999998	174786.116000001	263673.836000002	2281511.4285	415345.424000001	583961.903000002	79302.8115000024	257029.326500001	83499.2670000034	159822.566500002	409421.650999998	572098.802000001	673604.0505	366451.961500001	390486.702499998	688735.559999998	1060251.598	276157.417999998	601589.688	443598.007499999	239037.410000001	889593.286999999	247568.227999999	454637.922999999	588204.548499999	414918.243499998
723	1162.48500000002	0	725372.187000002	455.364000000005	650.370000000008	0	3285.25999999989	897.340499999976	1100.17049999998	0	0	11740.711	0	0	739.21200000001	1052.55900000001	1243.11999999998	3167.24550000001	0	8194.73949999998	0	675.461499999996	919.379000000008	1015.72600000001	0	8156.55399999997	732.318999999976	0	0	2671.10700000008	1207.40800000004	0	1052.91250000004	0	767.752999999994	3077.90149999995	558.728500000012	6371.44949999992	961.968000000004	0
724	330495.551499999	131997.4375	130880.708000003	139661.899999999	200495.908499997	0	66786.7229999981	160046.440000002	148686.0385	139617.464500001	232300.954500001	102595.154499998	216230.340000001	0	0	0	303304.113000003	1313414.1385	217318.611000001	249247.221499999	143161.527999997	206987.336000001	69999.5349999998	0	324293.336999999	1003184.7795	405454.564499996	124785.7005	0	653494.528000001	261758.3955	0	81904.8069999977	226105.6	219852.599499999	67117.8690000014	0	0	195275.402499999	258884.192000002
726	56737.7699999997	75791.4809999993	100612.217000002	598325.648500001	38931.6739999995	167366.4875	54327.1135000003	47639.9654999998	144517.434999999	92014.4505000001	82653.1044999992	58460.6499999998	121385.3955	80953.7309999992	129798.109500001	80628.2035000014	38438.334000001	783350.626999995	91016.8550000002	85867.6329999996	100241.334	83248.2799999989	56227.6839999989	67538.5114999999	76302.2615000004	906097.109999997	772301.435000001	84493.6219999999	0	406140.989999998	417764.4715	87168.3999999996	58812.5485000003	53286.5685000008	86518.185000001	54478.3399999995	74598.5914999986	103664.016	112282.946500001	98210.5515000011
728	0	0	71432.4399999996	3649.50599999998	0	0	1504.70799999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2794.51200000005	2148.59500000004	0	460.137499999986	0	0	0	0	0	0	11531.9950000002	0	0	0	0	0	0	0
730	98218.5634999996	12385.318	33724.3099999999	5397.43799999998	2160.04950000002	4909.36300000004	36414.6224999998	42525.0675	2869.99999999996	29284.4329999999	23334.8989999998	1433.02949999998	11783.445	39196.8020000002	3050.88699999997	9496.77300000009	19455.7444999998	91466.2930000001	10530.819	2121.40499999999	29698.8229999998	3692.15400000004	578549.720000004	15102.695	4693.04850000001	34401.6990000001	113421.364	2203.5915	14207.073	46115.8794999997	75059.8859999998	23213.4530000001	34025.5074999998	33002.404	16577.6630000004	54884.4410000006	31102.8009999997	96575.3165000001	13290.581	2090.88
