row ID	s2_BE6_01_51119.mzXML Peak area	s98_BG3_01_51483.mzXML Peak area	s46_BE11_01_51127.mzXML Peak area	s51_BD5_01_51093.mzXML Peak area	s59_BE8_01_51271.mzXML Peak area	s66_BC11_01_51220.mzXML Peak area	s71_BC3_01_51063.mzXML Peak area	s76_BA12_01_51031.mzXML Peak area	s81_BB3_01_51177.mzXML Peak area	s6_BD3_01_51232.mzXML Peak area	s101_BA9_01_51025.mzXML Peak area	s89_BD11_01_51250.mzXML Peak area	s11_BA10_01_51166.mzXML Peak area	s16_BD2_01_51227.mzXML Peak area	s111_BC11_01_51081.mzXML Peak area	s21_BA9_01_51164.mzXML Peak area	s26_BC9_01_51076.mzXML Peak area	s31_BC2_01_51201.mzXML Peak area	s36_BD4_01_51234.mzXML Peak area	s41_BD7_01_51097.mzXML Peak area
675	78356.7725000004	296687.168499999	93059.2620000009	47597.5709999993	243971.949000001	107116.887499999	122592.225500001	126935.072999999	129548.366000001	88991.3760000003	103887.5315	79776.4635000017	92071.4364999996	165489.525	42754.3810000003	64188.7359999995	64430.9979999998	106325.7765	207370.3415	46540.2269999994
677	29502.333	256365.842500001	78821.8285000002	28788.9854999999	22753.0855000004	68916.5745000002	40468.3884999995	23946.0885000001	30403.4500000001	42974.5575	37531.9020000003	32016.3189999992	40956.1025000006	38844.2045000001	29066.7620000001	70637.4225000003	55012.9765000003	29536.3765000004	51372.7054999998	25245.6110000003
678	164127.6305	3807797.455	376849.745	56665.2799999993	99578.1225000018	90109.414000001	247021.897999998	59531.5889999983	416077.186	120351.377000003	80483.561500002	157396.597000001	220206.745999999	255031.096	257763.517500001	94767.2915000019	302032.932	115419.976499999	280702.632999999	59513.4725000006
679	241565.423	783666.4385	201462.965500001	374955.230499999	148673.243999999	147438.286999999	79820.9335000004	83421.4860000006	86981.0325000013	325270.996500001	131672.162	357734.660999999	291014.222	112028.91	168347.192500002	216396.615499999	226849.3015	224313.225000002	340661.193500001	354915.941
680	174315.9575	604282.697500005	348237.195	118234.584999998	70632.9599999978	134902.1645	75036.3299999996	144935.2675	237294.635999999	162581.838	92296.6019999991	143004.110499998	165552.469499999	103354.3885	230652.1625	140570.595500002	162352.898	126044.729999999	194670.105500001	123100.838500001
681	129776.793500001	149219.900000001	94276.7955000004	92460.3224999997	521888.032000002	134689.766	90260.3920000002	97539.8640000005	0	49773.5629999994	42968.5345000003	105960.038000001	77526.9894999995	72081.9955000014	125034.561499999	148946.019999999	71699.1990000003	128413.007	78920.9065000002	67941.6234999987
682	88243.7774999997	173147.0185	74275.5455000003	56957.4349999996	54265.3020000011	56810.1489999997	94575.9744999998	91942.8390000012	57157.7834999992	57731.9854999981	52807.6550000001	0	125725.303	135415.373999998	91813.6254999999	99600.2884999998	98788.8484999999	70162.6724999997	156092.348	125556.7415
683	31745.2764999985	489174.003000001	62112.1984999995	112012.877	37663.4005000002	61003.9464999995	159876.1735	113233.104500001	160166.9485	30439.2860000009	107974.5515	46243.1035000003	78035.4269999995	29403.5224999994	74821.2260000003	102584.148000001	150077.841	31337.4080000004	195005.012	110164.7435
684	118657.367	40742.2070000018	110462.231500001	134273.975499999	306309.979	227835.255000001	131550.2095	73676.5224999999	49124.3615000001	113888.861999999	58664.1810000002	52473.3499999998	133495.629	47189.4979999999	75950.9020000001	205150.083	48160.4300000003	91540.1550000011	133260.8925	118485.873999999
685	72495.7295000002	36579.3799999997	26674.7719999994	48399.8390000004	33100.7039999984	41220.2314999998	59727.7134999999	48951.6470000002	89462.0885000001	52615.6940000003	60398.5219999994	102763.2215	46595.7015000004	41715.6319999998	48493.3915000004	64103.3779999993	26063.9199999998	103127.555499999	69110.4485000003	61860.0425000001
687	149151.9535	197213.063500001	38798.5820000008	80017.6719999998	260943.301	89500.9124999995	59823.6215	79355.1750000012	104811.3545	100283.505	33514.6594999996	175381.646499999	49356.7349999999	34168.7775000001	63407.4965	73477.9095000005	86160.7260000007	35376.3075000004	86850.4760000001	34941.6944999999
688	35326.7505	60295.6105000009	31904.1304999999	48287.5270000003	28219.2825000018	30966.5855000002	48518.6534999998	40690.5220000002	69390.1124999999	51592.3375000009	37244.2240000001	64801.7584999995	30589.5345000005	28541.1315000001	48029.7545000003	29890.5224999999	21570.5399999999	28604.2424999993	32671.0000000008	28975.1770000001
689	9119.584	0	10556.2695	19738.0765	43736.8374999999	8433.00699999999	2318.714	27095.004	4902.99750000001	12706.4385	184.5855	44796.476	5140.72650000001	6701.72700000003	0	3638.117	5158.83549999999	15711.7135	19245.336	20574.9425
690	87496.1889999991	0	83589.8919999996	84030.4270000001	8868.76900000001	137909.3855	3161.15150000004	168787.0005	13092.742	44015.4669999999	109557.109	30608.1600000012	21961.1594999996	24832.2530000001	298.389000000003	43429.2394999991	3696.36799999999	23495.7735	8026.54899999988	91994.9379999997
691	29755.3354999999	5290.964	0	0	0	0	0	20464.2660000002	0	0	5249.89200000007	48159.8959999999	12649.632	0	0	0	0	0	0	0
692	193653.202999999	35243.3104999996	346767.021000001	298284.529999999	0	46928.3445000009	0	144623.826999998	126398.255	88630.5035000003	263841.941000001	131795.089000001	44151.3995000008	66031.9125000001	202174.057	91873.8020000013	23821.9499999996	28377.9629999992	188190.054999998	300511.514
693	9886.12800000012	10296.032	42467.4369999998	20683.9725	10430.129	8330.27100000006	7736.63899999995	2923.82450000001	286.650000000003	15732.9250000001	27402.3509999999	26075.7129999999	25421.4514999999	0	4158.29700000003	12169.1305000001	0	0	43830.1119999999	5256.71100000003
696	194.089	372.7285	485.853	186.96	11683.031	230.394	2298.637	1699.4725	4921.107	0	32015.549	171.5175	584.985	1558.9335	209.92	0	214.7745	11166.7315	0	175.9615
697	13922.6270000001	349.320000000007	13337.375	14498.1220000001	4498.27499999999	5131.18950000012	547.871999999979	8297.28199999998	1882.88849999997	96264.1705000011	16660.6720000002	34035.9994999997	12852.9914999999	41226.3389999999	391.319999999996	22828.0129999999	1820.511	12932.1314999998	6648.10649999993	20097.5644999998
698	19194.4	0	12921.821	0	23000.7259999998	14390.802	1450.40349999997	16665.671	3512.19749999998	0	10358.2819999999	20298.4215000001	14983.7685	0	1049.59999999999	25445.6225000003	1633.43999999998	43907.8379999994	5206.76300000004	10549.8480000002
699	303199.874999999	80193.4479999984	86355.4054999997	108891.0545	74242.1279999976	299925.398999999	56159.546000001	110871.991499999	211289.294999999	269123.158999999	239394.9645	521110.468500001	291014.222	141586.262	339908.398000001	97060.5824999997	117937.444999999	172783.090000001	63231.9445000002	354915.941
700	29293.914	1805299.74	97081.6064999996	114813.5795	67412.2080000026	187460.591000001	42602.879	61551.0390000003	0	62802.2390000008	40866.7370000006	206926.025	53447.4059999992	115499.7585	31142.1945000005	84084.2134999991	31300.5709999997	0	0	46740.6374999991
701	224270.961	1566332.533	136097.9585	131128.311500001	55523.5835000003	100086.918	148071.731500001	128795.8465	67768.4360000005	310737.6965	48709.5770000005	153144.137000001	204866.279500001	126434.948	33474.4250000003	35192.9354999995	69021.2799999987	84586.9540000002	104350.248499999	118962.900500001
702	177943.740500001	516056.312000001	370974.839500001	361757.018500001	103186.1335	103287.741999999	143900.581	91974.3650000003	187728.44	255163.802	122108.025	137974.962499998	159894.932000003	75181.9105000003	220404.209	209088.662000001	254398.9135	333955.943	191440.1615	173736.930499999
703	97002.6829999992	80326.467	74835.1464999999	112740.972999999	77922.2770000004	178892.435999999	135410.637	133267.6815	98022.4315	37460.659499999	129729.9205	60134.6845000014	97081.2270000016	115401.830499999	76647.3660000006	156998.339	123305.907	131582.352000001	121532.887	39692.0475000015
706	218289.903500001	1555897.755	417574.952	243249.811	2649827.56799999	212841.168999999	466833.478000001	376201.925499998	203275.186500001	355117.885000001	190769.363499999	504586.113000003	187642.100500003	236240.117500001	109861.643999999	75268.9885000004	461564.902499999	272404.357999998	183879.2265	174308.312999998
707	162178.137	80782.9695000013	65273.811000001	151266.776	35055.8199999997	155839.363500001	213648.759	33062.0255000006	194578.708499999	244675.832	113451.995000001	112288.081	151442.3095	34109.098000001	99569.0944999997	159123.615	219142.221	152777.504999999	146486.845500001	133443.967
709	193945.780000001	100186.036999997	387740.452499999	160939.9315	2977983.978	146183.012000001	154880.234500001	399094.840999997	126321.321499999	205619.382500001	213903.284499999	222900.710000001	157069.672500002	256598.7095	330570.612000001	206455.6645	383575.4115	444432.541499999	338177.084499999	125727.2325
711	176521.635000001	43792.1400000014	173086.330499999	170821.550500001	40196.4000000004	71653.2094999996	75222.8364999999	71324.7615000009	187992.415	39616.1840000012	123802.402500001	153736.085000001	109357.754	107593.325	55379.0590000003	206995.234999999	95553.2589999985	36936.7899999989	221748.098999999	171411.221000001
712	194125.962499999	88445.4754999999	84547.4499999995	45068.7019999998	359938.779	263350.363	213948.565500002	168243.747	243789.115000002	160349.045999998	161920.116000001	227891.747	147276.929500001	151726.33	189934.976500002	153620.6795	102555.674000001	230355.6605	163406.982500001	161014.870999999
713	45753.9270000002	77659.6950000017	105079.298999999	47840.5024999999	279399.57	83017.5210000002	34153.1125000004	47319.9235000002	36763.2770000003	84679.7905000008	50770.179	38793.3914999999	36673.5635	35879.0044999998	57985.0735000003	24674.1060000002	47226.7249999998	23053.1939999995	89441.1685000006	88621.8375000002
715	37493.7439999994	288459.006500001	81089.6994999997	112712.5645	167513.554000001	105972.317	143185.7245	91987.2685000011	62564.8959999998	105003.301	144873.835999999	37343.4800000002	37798.9629999991	96828.5234999995	67095.3744999998	107352.152	124419.587	46702.5715000006	60411.0929999994	58343.3120000002
717	5155.85350000009	279.670499999998	7767.8405	9613.43150000004	40605.8500000001	8600.53600000001	1058.56800000001	13885.3594999999	4392.44549999998	232531.463	7646.06149999997	11262.9399999999	11716.9795	246079.720000001	402.579000000006	11189.6710000002	916.408500000012	21113.9955	2194.59300000003	8790.92500000006
718	3385.80399999998	0	0	0	1343.55899999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002.9565
719	8444.98700000008	0	4713.26450000006	5376.371	1570.16199999997	1590.55299999998	783.949499999995	4762.44899999993	0	4256.807	491.550000000003	8099.65899999999	0	1671.7025	813.23399999998	3099.98899999999	1557.77599999999	1234.17	2315.27649999996	4457.41799999999
720	1021.01300000002	0	1550.69799999998	764.358499999986	0	853.958000000002	0	0	579.67500000001	385.506000000001	0	1391.1385	728.160000000003	723.775000000001	0	0	0	796.127500000001	0	793.327499999991
721	2909.97599999997	510.039999999994	7528.08999999997	8289.88300000002	30858.3194999999	6116.86649999991	1886.21300000001	18190.806	3666.59000000017	207241.1085	5750.82000000002	0	9786.74399999968	211838.151	2265.69349999998	20719.537	1546.02000000001	13483.87	1680.58800000002	13728.5755
722	353623.067500002	593437.857499998	401256.628000002	336877.015000001	1229032.278	417706.498499998	249834.426499998	139012.521	178517.561	258983.294000001	264713.5505	341850.686500001	677704.523500003	417603.182999999	489911.275500001	575986.699	413435.714999999	437133.052000001	233048.137500002	411787.6075
723	1779.42400000002	0	861.58800000001	773.844000000008	1028.59350000003	0	0	794.540500000008	0	22529.4044999999	2251.52850000001	0	1042.08600000002	3107.08800000004	0	1761.40049999998	0	2385.86100000001	654.833000000005	0
724	0	136561.587000004	0	130843.819999999	575829.725000003	254114.516500001	194253.051499998	194389.491999998	132093.7345	68140.9459999987	0	178295.325999999	0	242522.8655	247953.311000001	276562.738999999	252711.262500001	279955.128000001	281756.616	221630.679500001
726	68394.4729999989	110235.019000002	91882.9280000001	103484.122000001	247437.243000003	54744.7429999996	66328.7539999993	149316.546000002	73815.8549999999	35177.5260000009	49842.2510000008	79653.6800000004	133258.3205	35583.0400000005	101280.7525	95429.682999999	0	112626.950999999	80210.2810000007	59233.2859999994
728	0	0	0	0	0	1313.70800000005	0	1585.20599999996	1457.89599999998	0	0	0	0	0	0	0	0	567.267000000006	0	1455.00300000006
730	13157.9000000002	35880.4700000002	34770.9465000001	3754.23600000003	11979.638	2097.414	8465.10899999996	15638.5184999998	2935.45000000005	16992.8024999999	1987.74000000001	4968.69199999998	11950.1685000001	1858.995	22375.4380000002	48415.0734999998	10267.3735000001	3675.31850000001	75514.5785000001	3283.71299999998
731	7212.51549999994	39789.8560000001	11570.6519999999	4508.37700000007	2543.03200000001	2770.44949999998	5473.90649999994	35896.3059999999	2154.55949999999	14156.2455000001	5023.00399999999	4977.14650000003	19812.9100000001	0	4357.65999999999	32206.1295000001	14100.7005	1209.9	9991.75649999994	4551.74800000003
732	61396.4040000008	3186.31950000003	6512.78149999991	0	1441.7565	1629.235	0	7081.31450000001	0	1440.55999999999	4179.08550000004	76286.8784999998	32068.7990000001	0	0	1734.16199999999	0	0	0	0
733	71051.3679999998	61524.9810000012	24622.1349999997	17723.0470000001	25533.3110000002	17563.623	10213.9905000001	87448.5735000006	22383.4269999997	21956.2470000001	12146.415	19083.4094999999	18235.6715	13576.413	10191.9804999999	62039.6129999999	26721.3619999998	31644.9040000003	22700.86	28605.6434999999
734	637.65	23429.315	2741.894	2139.642	4007.32149999999	6903.71650000001	875.493000000001	44428.1255	1196.2785	3414.4745	3329.01200000001	30009.463	8508.599	1818.137	3794.26800000001	1628.02350000001	7599.56649999999	4220.3945	1878.929	0
735	8308.12549999994	86989.7425	9347.24349999989	7146.56399999997	3337.53099999998	4139.11549999997	5990.43249999996	54934.6639999998	5519.16449999993	4891.97899999998	2236.00149999999	2315.0415	7536.2495	3719.84599999996	2081.89799999999	7955.54699999995	5022.635	7124.48250000004	6290.79099999998	2067.65999999998
736	19831.0120000001	0	0	0	0	0	0	4890.33050000007	0	0	0	18161.734	4105.73749999999	0	0	0	0	0	0	0
737	24381.1455	6460.5044999999	11832.9009999998	14165.4035	13046.3944999999	10343.3250000002	18495.2834999997	86598.6830000009	15910.512	19466.7855000001	12740.0639999999	21982.5950000003	22008.2259999997	16189.401	13119.4244999999	18622.9314999998	7217.35049999999	17662.7135	16902.3245	12722.033
738	0	0	4600.92099999998	0	487.825999999996	0	624.649500000001	9510.47650000001	0	0	0	1246.51799999999	0	0	471.743999999998	10829.431	586.941000000001	0	0	388.916999999997
739	104430.337	257284.128500002	89281.7950000012	183186.71	93706.3905000002	169906.606000001	280874.989500001	206620.4505	108801.432999999	43224.6335000011	175074.485	91212.6274999998	109291.547000002	246327.266	142464.778500001	110972.666499999	252139.49	242192.749000001	91844.2990000002	157723.8085
740	4715.58850000002	0	7021.77849999999	11038.0145000001	21575.5225	4675.76799999999	895.638000000004	19982.433	2848.154	7268.77049999998	0	26447.0185	4379.65200000001	4638.66350000002	0	1520.19749999999	3462.83599999999	10549.203	13352.2225	12418.7085
741	773.591499999995	4390.80499999995	751.153499999986	1469.13599999999	539.395999999998	4226.73200000001	225.078	27577.8830000001	542.355000000005	1510.27800000001	7125.86700000001	57806.1649999998	12059.4545	396.576000000002	0	430.925500000002	1670.9605	442.53	763.307999999997	2344.87300000004
742	68236.2235000004	28792.0155000002	128311.491500001	76777.4950000004	25299.4509999999	37993.4800000004	28310.3250000001	35436.0349999999	763.652000000019	32569.7015000004	59457.2080000009	102649.1095	76320.2879999998	2223.28850000002	9982.15149999986	79738.2884999998	40229.5109999999	512.918999999993	85943.294	41505.1629999996
743	0	0	0	0	0	0	0	0	2399.81199999996	1233973.033	0	0	0	3683.24700000003	0	0	0	1002.25500000002	0	0
744	3217.963	24398.8105	2969.69400000004	0	0	0	2736.22799999999	54351.5199999999	0	3205.8495	7643.4815000001	0	6946.27499999995	0	2884.1155	0	0	0	3197.33449999999	0
745	0	5458.62450000004	9792.78149999992	0	0	0	0	24277.3230000003	0	0	0	6844.91249999995	16355.7914999999	0	0	5006.15999999994	0	0	0	0
746	0	0	5270.744	0	0	0	0	53360.8370000003	0	0	0	0	20744.8375	0	0	5636.10600000008	0	0	0	0
747	7104.09600000003	0	0	0	0	0	0	0	0	0	0	8488.52549999998	0	0	0	0	0	0	0	0
749	14264.1000000001	5495.14199999998	0	0	0	0	0	11813.1854999999	0	0	0	0	0	0	0	11607.9470000001	0	4553.95800000006	3863.58300000009	4919.43199999998
750	22061.5215000001	0	12449.9240000001	0	0	0	0	17213.22	801.471000000026	0	4151.99399999998	37113.2350000001	0	945.703	0	55698.1150000004	2086.08000000004	718.319999999991	9396.26000000001	12777.2275
752	24616.5880000001	33135.3875	46331.9870000003	36504.0785000002	21534.3624999999	18093.8790000002	18902.8395	8006.26149999995	776.387499999979	44025.5895000005	20023.9815000002	33955.6979999998	28645.5364999999	16072.8250000001	8584.53549999993	28803.6354999999	12848.3375	5488.8504999999	49843.6584999999	13311.3809999998
753	1639.43	168.353500000001	3084.7835	8120.144	215.159999999999	3748.4025	627.928499999996	46557.2185000002	1698.98850000001	2886.19400000002	0	497.912499999999	3937.19499999998	1037.564	0	5608.42900000006	4578.57	2603.86	2858.391	5030.262
754	464236.574999998	677653.630000005	473892.238499996	510792.567499999	692033.402500001	329350.359000001	471658.628499999	470070.781500002	290986.899500001	395720.611999997	520759.903999999	463877.6325	472408.403499999	286723.979499998	476002.196999997	521985.062	461943.783500004	504632.729500001	108391.518000002	463623.858999996
755	37435.4224999997	0	124246.565000001	98663.5539999994	25967.8579999997	98220.5730000004	9487.35800000006	47935.3390000002	20344.4945000001	3757341.3085	46139.508	323865.471	148883.3625	0	1307.96299999999	66030.5200000003	2346.12449999995	79263.8749999996	4556.01600000006	279027.179500001
756	25055.3234999998	0	28805.3290000002	18917.8310000002	27545.4369999996	52524.7565000001	6249.64449999997	44592.8970000003	0	71932.7149999998	33931.0970000006	54672.6750000004	33836.1480000001	733440.713000001	3693.03699999999	38862.5585	2059.09450000005	24048.8264999996	5649.633	49830.405
757	61876.2010000006	858116.016000001	39024.0964999999	66057.6289999991	655142.733500002	90559.6015000008	64843.0779999999	50467.4484999995	86876.6880000001	78459.2169999999	48828.7255000004	27427.1099999998	94863.1009999998	102698.607	100604.5145	81096.9770000005	56895.3555000003	75576.2124999996	68836.4485000005	76533.9985000004
758	61981.7624999995	38964.6509999994	92752.6210000002	112012.877	325232.096499999	125283.592	123001.4645	172136.6075	275407.268	64093.7590000003	99803.1215000005	46243.1035000003	127618.736	91726.1334999997	74821.2260000003	82391.9340000012	234497.159999999	61351.9480000006	32934.55	75555.6290000001
759	143430.482499999	30359.5649999999	91493.7030000003	52930.5410000003	348734.88	64227.7230000001	39555.9314999999	39765.0064999999	69628.6575000004	81909.6409999994	105058.949500001	146540.748000001	55980.2999999998	51884.1049999999	120699.218	91550.0049999998	71692.682999999	68750.8779999994	125312.056999999	94755.0364999993
760	49573.5779999996	495.556499999997	83589.8919999996	92798.0379999996	10341.489	74992.6514999997	3551.09799999999	104752.0145	24958.7519999999	23336.2685	139548.915	349818.041499999	200593.884499999	53972.1234999999	0	127297.272	3648.61800000003	9684.5845000001	18446.5854999999	91994.9379999997
761	203513.037	4120822.992	327162.988	51984.9974999993	961283.659000002	252872.128999999	197605.095500001	77257.2695	208796.788499999	242208.148499998	352627.800999999	107172.084999998	158593.3555	144081.879000001	274197.3665	155188.433999999	263545.962000002	190520.525500001	340686.4355	148269.845
763	182136.422000001	3010966.3365	140007.874000001	110936.398999998	767265.488499999	70579.1249999995	161076.9905	109341.011499999	235920.9925	237112.3315	86975.624499999	102535.765500001	75330.9524999999	115450.3975	136719.682000001	71091.5894999999	238239.683000002	281433.514000002	252368.1245	207943.7755
764	292514.844499999	114107.6245	213588.576	95840.8844999998	164816.437499999	271522.85	93623.943	0	232994.965500002	0	183611.788000001	259639.450500001	210623.604500003	202729.009500002	248470.901500002	168091.684500001	302915.860000002	339107.931499999	99962.0470000023	182124.201
766	207572.427	45234.4024999984	66907.1825000007	196613.9215	43576.0929999972	205431.347500001	175583.209	127772.1805	130997.172499999	111280.5425	87139.4380000011	89551.0284999998	53709.3569999989	90347.6200000008	209605.1765	85851.6409999996	191146.112000001	95233.7660000003	51527.3085000004	100356.788999999
767	245350.206499998	202367.753999996	229674.739000001	56665.2799999993	97697.6909999952	117654.1485	247021.897999998	197895.7695	295472.9525	120351.377000003	100165.345999999	157396.597000001	123737.576499998	139647.804999999	111917.700500001	121331.595	209963.567999998	82771.6025000004	250448.306000001	59513.4725000006
768	148700.592500001	896825.4225	179830.675000002	144760.768	63613.8199999978	249541.434	264663.802	111758.184	341506.312499999	157687.132000001	281965.9505	304375.653499999	96083.5095000013	179355.645500001	147557.405999999	193148.016	115027.055	62892.6394999988	270310.561000001	119937.1535
770	0	0	1093.05899999999	4395.6245	5946.61249999997	707.965000000001	504.76	28699.4514999999	752.808000000001	2829.31900000001	0	16136.5410000001	1090.31	1902.53	0	513.196999999997	296.295999999999	4471.46449999997	13886.2205000001	5673.65349999997
771	393.84	311.504999999998	2977.31149999999	6941.45450000001	8788.88649999996	1313.4405	717.719999999999	25188.5459999999	476.367	3309.89800000001	291.501500000002	18439.3600000001	1200.875	3700.19599999999	339.066000000001	0	350.019999999999	5786.82249999997	16105.9705000001	8445.13749999996
772	191780.329	58710.8774999987	80378.5459999996	248010.761499999	1825992.527	119423.7795	118629.3645	39573.2340000003	39440.7365000006	101026.469499998	55541.2975000007	149197.868999999	124320.7975	137839.8535	113857.1455	63520.7239999997	147574.484	139312.796999999	121666.509499999	56885.3525
773	102266.570999999	337550.204000001	71508.1369999999	137060.685999999	553833.744999998	35945.7514999989	67188.1389999999	108943.371999999	100335.310000001	105909.406	34723.9125000004	71008.6279999989	109917.313	52229.3959999993	132126.3495	102399.1105	36214.1249999993	183641.595999999	282428.711500001	83415.4720000003
774	122430.537999999	53663.3184999983	125042.170999999	51592.3719999999	145464.586499999	137055.1095	135821.756499999	100020.1225	66343.893999999	112294.22	60673.1614999996	151078.356500001	82018.0834999994	110807.501499999	101286.9355	157068.3415	148374.835500001	59308.2825000004	66511.6624999998	105618.893
775	171231.217499999	419216.939000001	115643.585999999	398084.1135	392616.797499999	69609.5580000016	64524.9729999994	88220.9490000005	117803.849999998	326228.5945	65806.2655	165214.684500001	208178.979000001	64818.2790000001	66572.9584999996	228967.838999999	138167.992500001	110349.785	97940.1585000002	193411.370999998
776	64921.9095000004	516717.589999999	111904.651	142722.287500001	71146.8149999994	96108.1179999991	123290.416	42613.0259999999	51045.2950000009	107489.423500001	110353.016	150832.567500001	32906.2754999994	64941.665999999	62116.9859999994	138947.932	69786.6529999991	35284.7164999997	100353.109500001	47695.3549999987
777	120430.067999999	1094725.1235	356856.988000001	319349.602499999	279379.487999996	106302.7745	281123.072000001	190269.353999997	205837.014499998	235732.281	122688.337500001	316009.561500001	198008.088999999	99833.8150000003	331602.968999999	414134.338	293475.605	166468.834499999	73578.4445000009	524267.443499998
778	304.760999999999	630731.6255	255.988500000002	226.917500000001	166.871999999999	0	0	272.240000000001	0	0	0	222.767999999999	370.928500000001	241.536000000001	0	0	0	0	0	200.446
779	1893.2265	437179.334499997	3226.00750000003	2572.47900000005	1639.1375	5755.11749999996	3617.534	5882.49899999999	4148.59750000001	3653.20200000004	11160.7515	2815.82300000002	1812.73400000003	3473.77300000005	5744.64250000002	3503.86799999997	6090.57499999999	4107.007	2133.34399999997	4731.14599999995
780	0	325391.919500001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
781	0	154465.1105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
782	0	143592.000499999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
783	3682.52850000002	167659.264500001	3284.82500000006	2697.77600000002	2810.47999999999	8763.84099999996	2768.21999999999	4858.04450000006	0	2651.92200000003	2924.87249999999	2844.7195	5216.01350000001	6478.62150000008	3186.21599999995	3254.06100000007	6278.569	3067.40700000003	7060.36499999994	7018.42049999999
784	0	189057.6015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
785	0	175688.332499999	0	0	0	0	0	0	0	0	2311.785	0	0	0	0	0	0	0	0	0
787	0	189240.3745	0	0	0	2036.00249999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
788	0	143120.5865	2916.9455	5963.19750000001	2857.21849999998	2792.79000000003	3080.13749999996	2322.83949999997	0	3364.45799999998	3198.97499999999	0	0	3285.19249999997	3433.96400000001	0	3442.81800000003	2686.31699999993	2890.81200000001	0
790	0	39610.9284999999	0	226.917500000001	0	0	0	237.147499999999	296.930500000002	192.812000000001	0	0	370.928500000001	179.63	0	0	262.64	263.154500000002	0	0
791	0	19763.5130000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
