row ID	s47_repeat_BB5_01_51298.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
569	42635.641499999	286290.299499998	83725.8895000013	39036.8199999999	121221.2385	63510.7724999993	126819.8065	58554.2450000012	149409.9035	120815.903000001	57851.8500000004	220887.917	273213.148500001	60815.3355000005	243915.670000001	83998.3959999991	185772.3255	41266.4679999998	173946.472499999	115933.053499998
570	75696.7849999987	0	38360.0230000001	60531.7969999996	36750.7725000001	122727.594999999	65691.4195000006	37073.9975000001	74882.1219999997	60610.8150000007	33135.6549999992	42976.4585000002	55448.5339999991	58594.9394999998	667285.732499997	32820.1709999987	27556.9175000004	60417.0910000007	45664.0855	101713.082499999
571	37900.6300000003	75436.2419999995	172173.688500001	99302.423499999	106942.1045	49962.9660000006	193201.097	0	124087.120999999	77160.0615000002	136958.936000001	173690.154	117606.920999999	136320.15	37404.5489999982	111262.490999998	177971.076499999	117785.462499999	0	136591.746
572	38464.1924999998	27281.7255000006	40105.4780000003	42161.0185	41130.2749999991	28368.278	45403.0005000007	61099.8269999995	42611.5455000006	73406.3680000001	25213.7779999997	24026.8854999997	133109.580500001	64439.7859999999	37797.6880000003	73095.5690000007	43551.7960000004	41082.7714999998	25606.3875000002	63358.3570000007
573	683638.266000001	175372.557499999	94399.8664999994	114878.6705	227445.110000002	229322.75	324218.014499999	141553.6485	177236.724999999	46331.3414999999	115581.972500001	0	170156.286	136846.692000001	303164.591499999	32395.7560000002	216856.344999999	117247.489500001	165846.98	123969.390000001
574	424915.052500002	64381.4309999992	82578.8610000001	46645.5090000002	59449.5089999996	39850.9119999998	74311.9409999999	46042.0734999998	37601.0220000001	33109.8194999992	24178.9279999998	46199.4695000003	97708.0589999998	59539.802	389126.701000001	37608.3349999997	49096.5485000008	68684.7574999995	36173.8365000004	24445.8549999998
575	480545.424999998	147742.1935	150208.309500001	89519.0490000004	90684.2440000007	170336.6865	134411.278999999	35541.8199999993	195010.071500001	122480.819	156277.971999999	165900.721	56741.1289999996	149387.800999999	72323.8259999977	37474.682	102105.871500001	53259.2854999999	54186.1650000003	74410.993
576	34723.3740000011	104440.514499999	187863.666000001	111057.266999999	175147.235	71613.9319999995	92702.8875	82386.6499999985	74253.5364999992	0	107252.102000001	0	206630.0105	169710.137	34742.9250000003	0	49379.8650000004	65272.9829999996	108288.486	168411.017500001
577	65776.8920000013	206091.9725	151538.617500001	127165.994	144575.731	178076.766499999	110647.272	0	69929.2169999996	159210.207000001	155131.1805	178724.582999999	325041.095499999	95191.4800000004	32692.2000000005	105144.603999999	106463.3605	0	82629.6559999993	81165.1474999996
578	196156.367000002	100566.541	21966.2079999999	61676.8065000002	62115.4200000008	58813.2195	22196.8514999994	82861.6120000003	53665.8894999996	50899.223	31090.8220000005	61114.6055	31819.8165	20921.5440000001	29457.8159999994	23715.6840000004	58762.9225	52671.5235000003	52919.2090000004	42834.812500001
579	57782.6565000014	56122.9104999998	112327.9645	98929.3049999999	51680.7375000001	71664.3990000008	111602.998999999	43221.3184999998	19033.0199999998	119821.660000001	133047.836	111372.078000001	35798.7020000004	107000.935	59324.9094999992	108569.072999999	159006.455499999	114367.0765	97831.0510000001	103276.8415
580	109060.265	56260.9944999996	93445.7374999998	118068.296	87820.1009999999	66081.2634999998	46247.5514999995	53596.0035	70347.7519999997	55079.1314999993	51890.1879999997	54260.2729999998	100277.808	77963.413	29057.568500001	84223.5229999998	24647.9400000003	63148.6445000004	66733.8914999993	87375.0669999992
581	25203.7225000002	0	63473.0694999996	139026.7555	53307.1594999995	56110.7509999989	43039.7275000006	36453.0900000001	74858.2790000003	67488.7145000007	118614.391	0	31895.9379999997	82923.4014999996	556440.4125	83960.548	118287.535500001	78408.4464999994	0	25032.1854999999
582	13961.0169999999	10951.2259999999	16584.24	39177.854	3185.35100000006	108577.715000001	11557.503	6477.29749999996	9135.83550000005	58898.5269999997	23252.7040000001	0	5645.68499999998	16831.8794999998	19142.2749999998	41002.7374999996	20459.7895000002	36689.6565	126125.35	1126.25599999999
583	13961.0169999999	17870.2245	7300.87399999997	10809.8685000001	5242.13500000007	29784.5210000004	14288.1195000002	4788.57550000009	9336.63599999997	127877.036499999	23252.7040000001	0	8762.80749999992	25087.7384999999	33895.2800000004	41002.7374999996	11351.7464999999	17452.3615	35892.7345000003	0
584	8846.22800000008	27292.4450000004	971.486999999994	15118.7544999998	4098.49499999989	28576.8800000004	9269.27099999986	8481.14999999995	105489.26	32652.3750000001	10764.0765000001	8262.66599999991	26301.2680000002	50167.901	62007.745	23093.9560000003	2205.42100000005	17704.6889999999	53610.8725000005	34430.7905000003
586	168684.023000001	26124.0524999999	16228.0010000001	12721.1115000003	19377.6514999998	47322.366	34471.9440000005	16218.7095	61521.6705	26852.192	27815.4269999999	22155.4410000003	55783.8565	47938.2725000001	105749.122999999	54537.2145000001	67262.7924999994	41312.4119999997	18583.6379999999	109087.829
587	0	71248.0379999999	0	77535.7579999995	5513.33450000001	21368.9184999998	16291.2229999997	5740.68850000002	29592.8985000002	30125.7685000001	15953.9364999999	10134.4764999998	6753.83550000009	17528.3280000001	55194.3195000004	25352.8774999998	3900.76249999991	7565.14300000013	14553.3720000002	26001.7980000002
589	10996.744	9098.36199999992	1064.37500000004	7907.98399999982	8675.478	32995.8410000002	11807.3024999999	7829.17400000008	67057.0870000001	10348.1764999999	10764.0765000001	22641.0020000001	6010.66400000008	12404.1664999998	24771.27	20996.6260000001	1781.56999999999	6871.32249999999	34906.8064999995	19244.5615000002
590	10996.744	6132.08200000011	1155.495	18980.9595000002	4155.83600000012	32995.8410000002	10511.819	5404.76100000002	32821.5824999998	22954.2510000001	6295.23849999994	15389.13	13406.1675000001	32691.8170000002	35192.4190000003	13416.121	1816.51500000003	11113.4854999999	36523.242	3787.53750000013
594	0	0	0	0	0	0	0	0	0	0	0	262446.918000001	0	0	0	0	0	0	0	0
595	48503.8244999975	120520.958000001	255604.6175	197252.602499999	171348.387500001	64977.836	221482.761000001	141567.748999999	234257.454000002	166231.545999998	205014.723499999	106579.017999999	0	136278.214	204250.857499999	267322.205500001	62493.8600000006	323291.357	0	111772.608
596	66638.2989999999	14786.234	38141.689	11132.6715	57577.7075000001	75304.345	50190.0624999999	34166.4545	21261.7224999999	0	15630.8475	10282.577	47877.7535000002	5526.26200000001	0	17095.5325	106596.9305	46185.653	15419.917	32486.571
597	41133.9365	12097.105	36967.0085	20634.0145	44825.2969999999	20328.434	44296.6390000001	17423.121	17966.8625000001	0	21090.3865	26222.5995	10882.0335	11616.501	204.750000000001	9490.85200000001	29247.6265000001	27014.413	46514.542	17101.946
598	0	6258.94749999996	9303.28749999999	0	1107.64649999997	0	2757.16999999995	2421.04499999993	3786.453	0	2279.97000000005	682.44800000002	2152.31799999999	0	0	1435.10799999999	4731.00300000004	5015.21700000013	0	72752.8915000001
600	233.947999999999	0	0	261.840000000002	0	208965.7055	473.959999999998	0	208.025999999999	0	247.111499999999	294.276000000001	298.298	0	433.870999999997	854.135999999999	0	0	0	0
601	9085.42900000008	4741.35499999998	1675.88300000001	7947.41149999995	2693.30899999998	123127.816500001	220.229000000002	5146.16700000001	167.637000000002	1725.23800000002	2988.25399999999	4940.71800000002	261.316500000002	332.818499999998	180.235000000001	9753.188	8117.16500000001	5505.12249999999	1111.3745	26060.619
602	30189.8390000001	38503.7765	20874.4595000001	62521.9200000003	55449.6954999998	34648.7530000001	40638.3009999999	42609.3760000001	72274.4489999999	0	46501.6369999999	89915.0490000004	18410.1255000001	97710.0735000001	0	9519.75749999995	29289.2065	67209.0214999997	154270.3645	91292.5984999998
603	3386.26000000003	7839.23749999994	4784.999	6167.69750000005	44827.8679999997	11074.892	17990.174	9469.62500000007	25914.1980000002	0	17558.3585000001	34987.4920000001	6965.97500000003	16058.979	251.866999999998	1085.9785	1651.93050000001	52544.0359999996	75701.0295000001	43459.0170000001
604	724.96950000001	0	0	689.597999999997	0	56411.9919999996	0	44301.7620000004	0	0	0	1828.56599999998	966.736000000008	0	0	576.047999999999	1282.29749999998	0	0	0
605	8330.78100000004	0	0	22201.0609999998	2276.876	50300.9625000003	1459.29349999998	26580.7665	1316.88399999999	4034.80500000003	6886.58700000003	12086.1005	1906.26100000003	10316.9535	2121.24350000002	6334.546	7163.15300000003	8298.44699999997	5058.76100000002	41888.832
606	92715.5154999992	29375.3215000002	34527.5070000002	69548.5724999996	59974.1314999999	56361.7945000001	52675.4240000004	29147.5350000001	64951.4725000005	40302.5825000002	49918.5870000002	75202.9835000005	35835.065	60258.2910000009	117229.1075	25557.7390000001	72192.6450000004	48860.4744999997	125466.519499999	65937.9080000003
607	25462.303	0	5852.57399999997	24259.293	45327.159	23399.3029999998	0	2407.72749999998	0	9451.23000000002	19022.4479999998	0	34638.8290000001	0	0	19875.0555	90446.1380000006	1821.87	0	0
608	8820.15599999993	21496.1445	27110.704	7755.81349999991	12551.7394999998	11179.0109999998	9805.02400000026	10562.423	23509.1885	23586.9070000001	10988.7359999998	26814.1565000003	31749.0709999998	38415.5330000002	15975.5024999999	25149.0284999999	48496.3244999998	26974.8599999999	34947.0484999998	25427.3699999999
609	0	2289.52749999998	206.640000000001	1747.28049999998	1597.15199999999	269.857500000003	1561.309	0	6696.25950000005	657.241500000001	7166.85450000003	10898.545	404.998500000003	13448.6105	0	269.857499999998	284.925000000005	2764.82099999997	48062.7820000001	6711.93800000001
610	5335.07300000001	8864.12499999999	12986.7695000001	10171.6890000001	23802.9085	32242.6090000001	45823.1345	1507.41999999998	20840.9905000002	6957.54049999987	32944.9934999999	0	27280.0139999997	13347.124	3348.53600000008	17886.5515000001	132232.215000002	49483.0199999999	18035.4400000001	17638.1074999997
611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153779.881	0
612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	19511.6750000001	23879.8554999999	18892.2665	20519.0900000001	47951.5374999998	31112.0255	37662.224	20745.8240000001	41336.5410000002	809.075000000003	33056.1040000002	44194.0630000001	21569.4250000001	27840.7794999999	253.270000000003	7572.89999999998	23133.1065	44167.4349999997	58027.819	46041.2285
614	40207.1884999999	5720.64999999999	6880.77500000001	13276.4840000001	11707.5325	7471.79850000013	34981.4950000003	12307.511	25987.4830000001	16514.4494999999	24101.2204999998	27945.6575000001	9539.04349999995	29797.2099999997	27412.1334999998	10485.8355	25009.7804999999	11460.1600000001	44867.1610000005	17549.3085
615	32943.8835	6166.56149999996	12059.8275	12109.9609999999	18612.811	15755.3869999998	28240.858	8894.24350000005	15303.6715000001	6989.64100000003	17500.3984999999	20275.0020000001	9390.8855	28977.4475000002	46387.1085	7619.7945	43960.0405000002	11178.461	39992.8165000001	13707.6514999999
616	3400.94700000001	3150.69149999997	7293.31349999998	19219.6310000002	12194.456	2830.41449999999	13983.0895	10942.273	10699.9750000001	14367.106	21546.9639999999	38855.3825000001	3797.57900000001	26405.4825000001	12550.2359999999	4337.61900000001	697.148999999998	18325.7040000001	28612.6364999999	23665.3495
617	28001.2745000003	0	8472.72000000004	24737.5855000001	18826.8379999999	9615.94	32633.6590000002	26368.1044999999	31605.2209999999	37914.8875	16125.6359999999	12128.7635	15570.3765000001	35071.4870000002	45471.8590000004	13193.684	18054.0925	5661.28000000002	71724.6489999995	20402.8829999999
618	6171.89500000004	0	2742.80799999999	3671.27499999995	2279.408	10588.8615	1620.3215	0	2887.87349999997	14332.0005	41422.4229999999	3010.73000000003	15095.348	2757.40150000002	2916.96399999999	3543.065	16441.3895000001	4165.58600000005	1684.09150000003	6784.24050000002
619	90578.5710000003	4274.84649999996	18711.408	18746.379	25612.566	12646.5884999998	28288.4514999997	9305.06450000003	55780.9035000002	17592.1025	22136.9440000001	36751.5735000002	19807.6080000001	33552.5664999999	87388.4934999998	10779.5805000001	29085.4080000001	36373.569	58505.9965000004	43287.8609999998
620	61136.9074999999	13222.1885	33038.0895	7437.10250000001	51055.1140000001	69034.583	46186.8494999999	25251.9655	19619.9904999999	280.269	15734.413	7059.7875	41481.9005000001	5437.93100000001	196.74	12750.178	103687.015	33864.137	11685.461	25224.786
621	18553.3045	13285.4654999999	13861.9140000001	14801.6205	11138.8365	8473.89250000005	13227.103	11939.735	16606.735	7384.95900000008	12051.7644999999	30900.5565000001	6218.55450000007	44220.3175000002	13241.3865	9583.07250000003	12340.1625	16197.0050000001	20539.9660000001	10071.959
622	22674.718	7060.40599999995	16723.8009999998	4770.1855	23061.2415000001	28291.7680000004	21210.2260000001	14975.3095	8710.16150000002	492.586500000003	7237.99200000002	4506.46199999999	20144.1339999999	3310.971	275.352	5146.19400000003	38485.4204999999	27221.5934999997	6687.63750000002	17223.705
623	0	0	0	290.050999999996	1550.10800000001	5469.45299999997	0	4467.20450000001	0	7664.45299999995	171.569999999999	0	0	0	0	0	0	0	0	169.935999999999
624	0	0	0	0	0	10446.5080000001	0	0	0	0	0	0	12011.7149999999	0	0	0	0	0	0	0
625	10494.9615000001	6922.27500000006	12522.2045000001	12431.758	19110.473	13669.9209999997	26437.7554999998	13335.5680000001	16079.5670000002	9337.08250000014	18669.2249999999	11555.5155	28798.9724999996	23133.3890000002	21943.9275	17125.7395	37520.7344999997	14263.3779999999	29239.8155000003	13258.7575000001
626	655.982999999999	0	0	0	0	13421.8730000001	0	5782.24149999998	0	193.048000000001	183.680000000001	0	0	0	0	0	355.012999999994	0	0	0
628	22674.718	6240.08950000002	16723.8009999998	3514.98799999998	26088.7804999999	26024.0584999997	21841.0585000004	14975.3095	9052.69900000001	492.586500000003	7237.99200000002	4506.46199999999	19550.3399999999	3123.573	275.352	5146.19400000003	36920.8440000001	27221.5934999997	6687.63750000002	16149.8694999998
630	12295.7144999999	2910.48400000001	8691.34349999996	7668.66349999996	8652.61199999999	13513.0435	8805.94150000002	6505.9295	9061.42600000001	5545.79799999998	8427.98749999996	5926.83850000001	6220.54299999998	6198.37449999999	17386.2105	3241.35099999999	11260.9665	8309.05100000003	11769.2185	9768.381
631	1529.865	8935.921	2113.5905	10669.751	8134.14399999998	6859.5785	4900.83249999998	12084.744	10028.793	0	9054.12999999998	14866.9905	1869.08750000001	11509.025	0	1586.15049999999	7656.37999999999	18101.1989999999	21013.1705	18056.935
633	703.05	784.714999999999	1858.11300000001	1035.3675	15760.7135	3835.497	20336.878	174.731000000001	10935.552	0	969.895999999999	4378.3245	1528.5065	12638.049	0	506.368499999997	2046.9745	11088.6415	5904.0965	12734.7305
634	12374.3755	871.704499999999	4899.729	6738.67199999999	6279.35999999999	15210.123	4397.1305	5229.666	4851.97649999998	3912.89500000001	8414.39749999999	6528.959	2664.07199999999	2980.05100000001	18232.5505	926.572999999994	12311.3275	8353.58399999999	12485.921	10041.4735
635	10447.922	4012.34599999999	11590.362	10615.7774999999	15093.0389999999	8756.51649999993	15534.9755	8598.78099999999	13660.4779999999	7637.52000000002	12895.3810000001	8820.71800000001	8982.96600000002	17107.9674999999	21520.7225000001	7521.98650000005	20748.3360000002	11929.3415	28770.2704999997	9172.90649999993
636	27558.437	1949.6595	19017.3955	14275.1025	23336.862	14567.0745	27749.5945	9576.811	10294.007	11967.6625	0	2201.7145	11444.2355	16536.2155	20681.9905	6900.949	54139.374	26520.4755	721.496999999999	7384.321
637	25808.7035000001	5025.34449999991	7438.85050000008	5174.53950000018	18651.481	34426.438	48083.1849999999	10339.3835	9319.28250000014	9435.88350000011	29168.2964999999	4862.02149999997	9453.19349999983	21873.2385	31476.2450000001	19550.7405	10741.443	16905.0989999999	8833.55350000007	15521.8905000002
638	0	0	0	0	0	0	0	0	0	0	0	0	13388.6859999997	0	0	0	12588.958	0	0	0
639	7655.67149999999	1500.2975	5505.57450000001	3619.68600000002	5045.76549999999	6356.98299999999	1779.39049999998	2783.06099999999	5329.41350000001	3400.6585	4607.64100000001	2391.48	3138.3005	2554.86299999999	10470.195	694.662499999999	4820.04250000002	3989.99699999998	7059.224	5324.27749999999
640	19097.8089999999	0	0	5882.09500000007	15987.2525000002	5088.65000000001	0	0	0	0	0	2976.94599999999	7674.30349999989	0	0	0	29402.6100000001	0	0	0
641	34885.9700000001	0	5428.96799999989	2675.64499999996	9878.42299999996	5272.80549999999	6364.14900000003	0	14830.505	5017.63999999998	6802.67650000003	6766.09349999995	6459.07949999997	10057.173	35284.267	8916.89100000007	23364.3555	10203.1559999999	16452.9690000001	11166.661
642	0	6405.55	2150.03249999998	6533.16099999996	6268.45049999994	5676.82799999999	0	650.683	0	0	17706.7599999998	6180.32799999999	3231.011	0	0	38594.2140000001	14033.8350000004	2312.81749999998	0	2180.12150000002
645	5211.14000000002	730.771000000004	7377.00900000001	5385.96699999999	19055.231	2645.87400000002	16066.404	6364.63699999999	11684.7805	396.638000000003	17257.8375	9467.53350000001	4122.797	2963.01500000001	0	2506.844	1345.96699999999	10984.1905	16528.107	11639.471
646	0	0	0	0	0	0	0	0	0	0	21897.115	32589.0445000001	0	0	0	0	9221.67749999998	0	0	0
648	327.700000000002	0	3897.07400000001	3731.44649999999	12728.675	2815.1715	7427.44849999999	6057.94600000001	8087.31399999998	0	8775.60999999998	3135.7035	1518.76749999999	2020.185	184.9245	2101.151	4428.8325	7090.31999999998	25847.9295	11499.101
649	7609.78749999995	758.625500000004	7495.85099999996	6857.35599999998	5123.3685	4137.41400000004	7075.43950000003	2820.128	3552.82	3090.98299999998	5108.813	1054.657	2615.563	3490.66199999999	6231.26249999999	1513.42599999999	10775.258	6692.76700000001	7909.99	5890.34149999998
651	90578.5710000003	4274.84649999996	18711.408	18746.379	21905.328	2898.75600000004	20570.0464999996	9305.06450000003	7287.25199999999	17592.1025	22884.9565	32242.7325000002	19807.6080000001	3069.37500000002	83381.0614999998	10779.5805000001	2374.38200000002	2982.42800000001	58505.9965000004	33582.2934999999
652	28001.2745000003	0	8472.72000000004	24737.5855000001	18826.8379999999	9615.94	32633.6590000002	26368.1044999999	31605.2209999999	37914.8875	24260.23	12128.7635	15570.3765000001	35071.4870000002	45471.8590000004	13193.684	18054.0925	5661.28000000002	71724.6489999995	20402.8829999999
653	0	0	730.412999999999	9725.1855	2036.08200000001	260.601000000002	901.299499999997	1007.888	8071.18000000001	0	11750.5715	30851.1155	168.611	8055.722	311.315000000002	311.219999999999	592.357499999998	6814.233	42283.6565	9020.85850000001
654	15058.54	1380.739	5552.475	4262.88700000001	7671.662	5774.58099999999	12252.796	2845.487	2828.4245	2685.335	316.616499999999	1874.558	6622.646	7339.574	3361.09800000001	2782.6735	1426.377	7280.563	6571.93900000001	8376.254
656	0	356.647999999996	0	0	4234.61849999998	2142.44799999997	2365.3715	0	3128.72699999999	1473.58549999999	3516.40450000001	1421.14500000003	1021.8	0	8836.297	1302.10599999999	4749.62199999999	938.860500000005	7168.30700000001	2579.786
657	4612.88049999999	0	3185.91000000001	2133.99600000003	2951.30450000002	1354.14499999997	2085.285	4054.99899999999	3122.712	4765.05199999996	4070.50049999998	5500.84499999995	0	1543.94999999998	6184.54449999997	1298.08799999998	3169.826	1791.36999999999	11315.473	4100.085
659	9245.82299999997	524.738499999999	5617.72749999999	1212	5207.81049999999	4134.512	4081.5735	3377.41699999999	1260.578	0	2028.2375	528.912500000001	1184.1025	193.107	397.642499999998	795.400000000003	27406.5325	1798.75600000001	4092.7855	2881.704
661	26143.753	0	6931.15400000004	1754.29800000002	49219.6779999998	0	6527.67999999999	16176.9195000001	16446.6485	6592.08499999996	2356.47599999998	3258.68000000001	10823.0504999999	14956.1805	33271.4485	48257.55	29990.2515000001	9125.28399999997	61442.2149999997	2195.51200000004
662	0	170.560000000001	0	0	211.120000000004	0	152595.235	0	2373.7955	0	58654.5329999998	504.921999999999	79426.6575000002	147096.711	0	0	81320.6115	204.187500000004	264.935999999997	49563.6425
663	129814.153	420864.786500001	228948.994999999	187582.666500001	214228.8255	149858.805999999	85104.2039999998	232572.9685	461144.1995	104043.3515	127728.566000001	197698.7885	268128.5945	303124.150500002	377873.526000005	114464.225499999	102221.796999999	179586.933999999	369044.202	128541.8495
664	66878.3799999994	206317.146000001	166191.549000002	74294.6230000017	234711.132	245333.4485	99565.656	158720.329499999	76762.4279999997	96581.6955	228047.941500002	67693.2644999997	293444.160500002	120503.048500002	134023.096499998	73465.6370000009	132418.518000001	139867.618499999	70048.4105000009	178459.0685
665	796385.908	116866.225499999	58794.9564999991	85799.0535000001	59676.0425000002	102885.233999999	46189.1309999999	107815.8945	46976.6645000004	169600.078	117975.109	55523.609	96470.5464999994	176440.995	217756.696999997	150104.791999999	151002.5965	42678.3995000002	84903.1404999997	123289.814000001
666	54522.4679999973	87725.3814999992	56708.536	132159.512	54091.0085000003	28726.0269999996	114413.2705	159660.031	58826.1364999999	80464.9745000008	64935.7519999995	51525.4319999989	71397.5855000002	148343.056	217756.696999997	158293.5335	136547.4825	97098.9499999997	39774.1349999992	26182.9379999993
667	97065.2939999977	68443.1125	53886.0184999996	47544.0144999983	92719.9155000011	36122.9414999999	31862.7614999991	86187.6810000004	93453.7194999994	63172.26	98686.6375000009	97983.5544999999	49400.1055000002	120523.299999999	190569.456999998	48749.768500001	53673.3765	44489.8494999993	102261.524500001	88014.650000001
668	700608.910500003	54016.0400000002	187475.074499999	219294.868499999	58531.0999999992	130184.560999999	135936.0715	125476.8855	77428.0449999992	147618.3855	109125.082000001	149392.079499999	92967.0410000001	218318.505999999	806302.4355	100614.874	136667.5435	36838.0985000008	131847.166000001	127606.0035
669	558590.078	40994.2364999997	77647.0530000002	163560.297000001	73158.6674999991	172204.323499998	59126.9910000007	169341.1505	60341.8044999982	160469.1705	136220.764999999	86209.8660000001	114553.345	57613.2344999992	49318.1779999991	201813.186	150049.4465	108093.571	119787.105999999	55381.2400000001
670	81920.6649999986	31369.6480000003	60461.2864999998	56739.7279999985	82717.5384999998	62677.8394999999	46947.3209999992	69125.9664999994	189498.19	86062.0765000001	72711.9949999995	53049.8425000003	30397.4615000008	74728.7449999998	39861.4300000004	84721.1160000008	95606.3225000002	45021.6800000009	28298.6065000007	45967.132
671	40673.1184999999	3059.50999999999	8492.80500000002	12397.18	7518.23549999992	6663.25999999996	14290.0820000001	8362.10450000002	15219.2545000002	10352.7575	17924.392	18574.2720000001	8311.77949999998	15053.4380000003	30450.2049999998	6581.85450000004	21535.5075	10103.7974999999	24699.1665000002	13813.7579999999
672	38071.2960000014	34255.0704999994	102778.1525	51396.7974999992	66564.0914999987	80816.8174999983	132398.398000001	78431.9215000005	236831.979000001	79812.0770000009	80665.7224999998	67516.5105000002	50320.2130000007	80618.610999999	431544.948000002	50220.5159999998	50711.7539999998	184538.0515	127273.347999999	115295.895
673	179955.107500002	46129.0220000014	101217.7225	70555.8684999999	180421.087499999	151152.904000001	71518.8344999995	52825.6219999998	76686.1020000004	27543.2290000008	128866.353	153162.596	56844.0890000001	139850.231000001	437616.172	131019.714999999	60653.5589999995	93418.4249999998	110065.7165	40742.0944999999
674	214023.812999999	69458.3099999996	133673.55	72097.803	28985.1539999996	70728.0380000004	161095.7735	110134.618	89496.5009999993	28486.4215	43785.4954999993	93305.724	142340.693499999	58537.0709999996	36566.2045000019	75975.7449999995	106710.739500001	44182.0895000005	39365.6844999997	43297.1140000005
675	372480.138500001	176428.511499999	131548.881000001	31202.48	107963.1665	44316.9744999994	46134.5035000003	30038.7720000005	135276.973499999	31050.9075000004	176216.0735	79308.7340000003	114234.377000001	146544.0845	250249.659000001	108408.6755	107894.810999999	69843.3669999996	101759.9355	29256.4560000005
677	46184.485	77889.4694999993	61804.1685000002	47070.1129999999	49482.8669999997	30750.2830000003	48506.9935000007	62022.139	121955.4135	27266.6770000001	47395.2274999999	28262.6924999999	69241.1785	48001.564	318290.762999999	61251.89	86436.9684999996	58161.4489999996	20326.4865000003	57113.2225000004
678	1521350.321	206561.239500002	264582.313	198595.250000001	174414.754999999	286419.013500001	476919.673499999	163644.017500001	155743.666999998	113749.871	106588.355999998	159625.156000001	349533.994999999	259440.195500001	99186.6484999966	86857.3425000006	189094.3335	494068.411000002	330534.128000002	108610.134000001
679	1478502.33550001	117776.018999999	335299.694500001	109928.864	189597.312499999	227530.833000002	142856.28	185077.509499999	120103.435999999	156162.694	202543.170999999	317772.650000001	283932.9445	237936.848499999	153216.7645	223773.248500001	123309.051499999	357897.089999997	161914.536499999	378821.976000001
680	972282.534000002	292669.967499998	383199.377999999	401229.9665	73988.9874999996	225342.901000001	77328.8544999983	186067.5455	214422.687	123332.4935	137070.2935	112413.669500001	181582.001499999	119556.218	1062300.4565	77968.7645	278565.471999998	166406.2985	96843.1530000001	167398.274499999
681	134211.221499999	124718.35	96612.1674999997	110123.15	44771.3835000002	0	48017.0175000003	84220.9494999994	225628.6805	92528.1269999993	84575.5704999986	150282.133	161571.035000001	88087.1835000005	133463.2275	119066.448499999	80337.3770000006	69355.0259999998	84403.7375000013	44325.8160000003
682	635130.424500004	128249.483500001	92122.5415000002	36104.9230000002	91667.3889999991	76149.6335000004	157796.233000001	52196.9020000006	118290.7825	53888.6959999993	114462.11	116012.450500001	123477.048500001	51987.0900000003	106942.740000001	74694.5244999996	41207.4199999997	51989.5220000001	51506.204500001	68050.0210000009
683	498168.145999999	46473.0574999999	73153.0934999999	126148.4015	98677.6970000002	116392.7735	46333.4155000003	179560.076999999	129107.490000001	58653.0415000006	136358.008999999	28155.9374999988	59341.7355000004	144700.629000001	533391.837	48171.2604999999	191211.312499999	43928.3755000001	97066.4835000011	90202.5020000001
684	278719.758499999	98171.2570000009	64760.9869999995	31060.4039999999	165126.51	48230.9744999998	213185.569999999	113463.8715	143699.02	75530.0144999997	90230.1760000003	72897.5789999996	108365.032	134874.202000001	36097.5299999998	91595.036499999	151332.029999999	72641.6139999997	118837.463	114058.092
685	65673.0489999993	25861.0369999997	49380.2789999999	45382.3875000002	64652.1525000001	35737.8364999995	25050.6419999999	59847.3345	112537.7785	79477.0494999995	46313.2075000001	22646.9720000003	60091.431	49784.8455000003	65053.0769999991	84739.4124999996	27996.5469999998	80875.7515000002	57657.9990000004	68905.8400000008
687	244698.777500002	24903.6960000007	59468.0129999997	79665.981	171614.576000001	92022.3010000007	71182.2395000004	66905.8199999998	105022.710000001	20937.1959999998	85611.3599999995	64251.8435	35506.3305000002	47163.9785000005	163806.8725	48138.9299999999	74486.2154999992	47083.8205000002	136877.031	92579.5334999996
688	501745.627500002	39681.5254999994	29724.0015000005	38307.4124999994	50053.3390000001	48061.9955	59427.5004999999	19128.6250000001	37591.0834999994	65514.2955000005	65605.7190000003	28801.7189999993	36837.2075000001	55178.5409999998	279950.917	63369.425	73162.3634999998	64908.1615	28630.4169999995	38500.9135000009
689	38803.4825000001	1432.497	23410.492	850.037999999993	17648.8525	19545.7115	16576.9295	6047.76350000003	2983.67	0	3674.493	1815.778	9922.5735	1342.33900000001	0	4764.72649999999	105376.868	8015.59899999999	5306.72650000001	5081.71400000001
