row ID	s2_BE6_01_51119.mzXML Peak area	s97_BG2_01_51481.mzXML Peak area	s98_BG3_01_51483.mzXML Peak area	s46_BE11_01_51127.mzXML Peak area	s45_BA7_01_51160.mzXML Peak area	s50_BG5_01_51487.mzXML Peak area	s51_BD5_01_51093.mzXML Peak area	s59_BE8_01_51271.mzXML Peak area	s58_BD10_01_51248.mzXML Peak area	s66_BC11_01_51220.mzXML Peak area	s71_BC3_01_51063.mzXML Peak area	s70_BC2_01_51061.mzXML Peak area	s75_BE11_01_51277.mzXML Peak area	s76_BA12_01_51031.mzXML Peak area	s80_BC12_01_51222.mzXML Peak area	s81_BB3_01_51177.mzXML Peak area	s85_BB10_01_51052.mzXML Peak area	s5_BC6_01_51069.mzXML Peak area	s6_BD3_01_51232.mzXML Peak area	s100_rerun_BA6_01_51158.mzXML Peak area	s101_BA9_01_51025.mzXML Peak area	s88_BD7_01_51242.mzXML Peak area	s89_BD11_01_51250.mzXML Peak area	s93_BE3_01_51259.mzXML Peak area	s10_BE10_01_51275.mzXML Peak area	s11_BA10_01_51166.mzXML Peak area	s15_BA3_01_51149.mzXML Peak area	s16_BD2_01_51227.mzXML Peak area	s110_rerun_BB12_01_51140.mzXML Peak area	s111_BC11_01_51081.mzXML Peak area	s20_BD8_01_51244.mzXML Peak area	s21_BA9_01_51164.mzXML Peak area	s26_BC9_01_51076.mzXML Peak area	s25_BE7_01_51121.mzXML Peak area	s30_BB2_01_51174.mzXML Peak area	s31_BC2_01_51201.mzXML Peak area	s35_BA7_01_51021.mzXML Peak area	s36_BD4_01_51234.mzXML Peak area	s41_BD7_01_51097.mzXML Peak area	s40_BE8_01_51123.mzXML Peak area
697	13922.6270000001	0	349.320000000007	13337.375	63743.6730000008	4418.90799999998	14498.1220000001	4498.27499999999	57419.0980000005	5131.18950000012	547.871999999979	31711.3769999999	4780.44900000004	8297.28199999998	7339.97999999998	1882.88849999997	10094.1464999999	10440.4925000001	96264.1705000011	11101.115	16660.6720000002	11929.2170000001	34035.9994999997	1227.01350000004	5023.98500000001	12852.9914999999	445.945500000008	41226.3389999999	15588.351	391.319999999996	902.188999999984	22828.0129999999	1820.511	14801.1214999997	1034244.8045	12932.1314999998	42296.7830000002	6648.10649999993	20097.5644999998	32287.3734999997
698	19194.4	1023.04800000001	0	12921.821	218838.448499999	18337.1295000001	0	23000.7259999998	58992.2565000007	14390.802	1450.40349999997	0	11436.4204999999	16665.671	14217.4445	3512.19749999998	8290.32099999971	11273.6299999999	0	27612.557	10358.2819999999	22218.6805000001	20298.4215000001	4343.04699999996	15966.31	14983.7685	1939.96049999995	0	8798.8185000002	1049.59999999999	7683.39899999986	25445.6225000003	1633.43999999998	25116.1854999998	2059988.478	43907.8379999994	94778.9579999996	5206.76300000004	10549.8480000002	33232.7774999996
699	303199.874999999	1675294.368	80193.4479999984	86355.4054999997	224319.622	789559.390500002	108891.0545	74242.1279999976	235576.878999998	299925.398999999	56159.546000001	132384.2275	150279.178000002	110871.991499999	89264.0495000015	211289.294999999	240224.433999999	174343.773000001	269123.158999999	110626.716000001	239394.9645	213855.890999999	521110.468500001	197983.444999999	1549060.524	291014.222	89884.9580000005	141586.262	225656.037000002	339908.398000001	299110.311999999	97060.5824999997	117937.444999999	226298.301999999	578233.418	172783.090000001	276608.865000001	63231.9445000002	354915.941	232480.744500001
700	29293.914	67319.6084999969	1805299.74	97081.6064999996	69108.9739999988	69240.864000001	114813.5795	67412.2080000026	0	187460.591000001	42602.879	69229.5339999993	65740.5375000012	61551.0390000003	0	0	41773.8255000002	80336.4450000002	62802.2390000008	0	40866.7370000006	93658.4294999997	206926.025	0	506131.155499997	53447.4059999992	0	115499.7585	0	31142.1945000005	69685.564	84084.2134999991	31300.5709999997	94233.2015000001	98719.2169999998	0	60266.7989999996	0	46740.6374999991	96083.8469999996
701	224270.961	1301028.53	1566332.533	136097.9585	108950.4655	1275674.6655	131128.311500001	55523.5835000003	172194.914500001	100086.918	148071.731500001	94054.7345000001	308156.196	128795.8465	131744.155000001	67768.4360000005	111476.774	170336.691	310737.6965	217152.665999999	48709.5770000005	182461.458000001	153144.137000001	143408.366500001	259452.114999999	204866.279500001	82341.4349999999	126434.948	154508.701000001	33474.4250000003	86489.873999999	35192.9354999995	69021.2799999987	147166.551	159993.318	84586.9540000002	67548.5859999989	104350.248499999	118962.900500001	133907.7625
702	177943.740500001	829225.064000001	516056.312000001	370974.839500001	106862.1485	1496734.5645	361757.018500001	103186.1335	136288.9445	103287.741999999	143900.581	135255.909500001	1726129.4905	91974.3650000003	229727.642500001	187728.44	356627.4695	76906.8760000017	255163.802	159251.785000001	122108.025	182935.532000001	137974.962499998	276123.759	485886.4755	159894.932000003	198179.415999999	75181.9105000003	349074.9335	220404.209	239282.288000002	209088.662000001	254398.9135	443429.284	53662.832000002	333955.943	218266.077500001	191440.1615	173736.930499999	312150.3165
703	97002.6829999992	460737.246500002	80326.467	74835.1464999999	195295.389500001	429266.288999997	112740.972999999	77922.2770000004	140867.177499999	178892.435999999	135410.637	53941.2655000018	319601.1335	133267.6815	261025.783500001	98022.4315	54926.7535000002	227031.136	37460.659499999	100953.606	129729.9205	134320.394000001	60134.6845000014	207561.532000001	73910.7270000012	97081.2270000016	183044.603	115401.830499999	146140.450000001	76647.3660000006	147094.041	156998.339	123305.907	40113.6910000008	133328.815	131582.352000001	148012.4085	121532.887	39692.0475000015	97470.0264999996
706	218289.903500001	3804515.4835	1555897.755	417574.952	265848.884999999	2082637.4935	243249.811	2649827.56799999	302608.790499999	212841.168999999	466833.478000001	458368.163499999	929560.964500008	376201.925499998	171729.121	203275.186500001	167298.482000001	583467.721499998	355117.885000001	648331.035	190769.363499999	404700.724	504586.113000003	385047.604	5760202.59	187642.100500003	315967.514500001	236240.117500001	586649.320999999	109861.643999999	177183.402500001	75268.9885000004	461564.902499999	478393.472000001	331852.319500003	272404.357999998	732683.305	183879.2265	174308.312999998	636373.546499998
707	162178.137	40257.0519999992	80782.9695000013	65273.811000001	158461.072	41011.75	151266.776	35055.8199999997	165092.95	155839.363500001	213648.759	91963.5890000001	73943.3000000016	33062.0255000006	71453.4690000003	194578.708499999	175645.3005	177881.452	244675.832	74890.7269999993	113451.995000001	54921.3030000007	112288.081	99706.6605000001	345184.428500001	151442.3095	86763.0550000002	34109.098000001	66665.9334999995	99569.0944999997	126523.772	159123.615	219142.221	165639.227500001	118387.3145	152777.504999999	69650.8039999996	146486.845500001	133443.967	169896.5155
709	193945.780000001	98662.5940000023	100186.036999997	387740.452499999	218771.323500002	1168442.851	160939.9315	2977983.978	251422.726999999	146183.012000001	154880.234500001	85023.1465000016	5996476.8505	399094.840999997	285859.3935	126321.321499999	312231.4015	126244.874500001	205619.382500001	214362.646999999	213903.284499999	294324.3145	222900.710000001	352653.8815	4641757.138	157069.672500002	351850.6185	256598.7095	314650.8775	330570.612000001	269497.4485	206455.6645	383575.4115	364886.9265	205810.027000001	444432.541499999	242820.646	338177.084499999	125727.2325	216680.200999999
711	176521.635000001	43203.464499998	43792.1400000014	173086.330499999	228932.527999999	255804.525999997	170821.550500001	40196.4000000004	229139.261	71653.2094999996	75222.8364999999	132080.432000001	579038.913000001	71324.7615000009	74002.6070000012	187992.415	48859.430499999	196875.952	39616.1840000012	161745.495999999	123802.402500001	209486.464	153736.085000001	122253.788999999	388669.5925	109357.754	269454.256499999	107593.325	147939.706500001	55379.0590000003	219014.471	206995.234999999	95553.2589999985	156355.206500001	40163.1979999999	36936.7899999989	137393.855500001	221748.098999999	171411.221000001	55738.8715000009
712	194125.962499999	44121.2925000028	88445.4754999999	84547.4499999995	150574.0565	959836.310000002	45068.7019999998	359938.779	189862.024	263350.363	213948.565500002	104236.199	40767.5759999985	168243.747	231632.706500002	243789.115000002	130259.6445	142857.587999999	160349.045999998	203820.7915	161920.116000001	245174.554000001	227891.747	326984.125999999	244793.059500003	147276.929500001	148022.423999999	151726.33	0	189934.976500002	187763.6495	153620.6795	102555.674000001	72950.2005000007	199895.782	230355.6605	46176.3349999993	163406.982500001	161014.870999999	143419.9575
713	45753.9270000002	39391.3949999999	77659.6950000017	105079.298999999	35910.498	374504.069499999	47840.5024999999	279399.57	53372.6400000011	83017.5210000002	34153.1125000004	32408.8565000002	73101.3870000005	47319.9235000002	25622.3115000002	36763.2770000003	53659.8180000006	61572.3355000007	84679.7905000008	99399.467999999	50770.179	72282.3434999998	38793.3914999999	58607.0785	391928.156500002	36673.5635	70839.6859999998	35879.0044999998	33637.4235000003	57985.0735000003	62637.4514999997	24674.1060000002	47226.7249999998	44724.2259999995	50776.8369999993	23053.1939999995	67806.2469999999	89441.1685000006	88621.8375000002	45424.0975
715	37493.7439999994	174102.629	288459.006500001	81089.6994999997	82935.3090000002	180224.190499999	112712.5645	167513.554000001	155726.2595	105972.317	143185.7245	23748.5040000005	325302.718999999	91987.2685000011	22849.9085	62564.8959999998	91352.3830000002	107322.797	105003.301	98798.3554999995	144873.835999999	106839.104499999	37343.4800000002	80172.4384999992	137927.967	37798.9629999991	47432.5704999992	96828.5234999995	35841.4010000007	67095.3744999998	37402.8949999998	107352.152	124419.587	35909.7394999995	58000.0634999998	46702.5715000006	79328.2495000001	60411.0929999994	58343.3120000002	24684.6650000003
717	5155.85350000009	0	279.670499999998	7767.8405	24167.4775000001	12436.152	9613.43150000004	40605.8500000001	6395.62599999995	8600.53600000001	1058.56800000001	77632.2315000013	3647.17300000004	13885.3594999999	4815.40299999995	4392.44549999998	8800.52650000011	6920.48499999997	232531.463	863.543999999995	7646.06149999997	10162.8685	11262.9399999999	2793.79550000001	7526.57800000002	11716.9795	426.735	246079.720000001	9803.12550000005	402.579000000006	6517.46949999998	11189.6710000002	916.408500000012	5416.32899999995	0	21113.9955	11760.7225000001	2194.59300000003	8790.92500000006	6853.17250000006
718	3385.80399999998	608.176499999994	0	0	0	0	0	1343.55899999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003.6695	1177.39299999999	0	0	0	2316.02	0	6292.55650000006	0	0	0	0	0	0	0	1002.9565	0
719	8444.98700000008	0	0	4713.26450000006	2077.24649999999	847.860000000005	5376.371	1570.16199999997	2169.40199999998	1590.55299999998	783.949499999995	1428.77199999998	2604.24450000001	4762.44899999993	4455.49200000002	0	1084.99949999998	1727.5625	4256.807	0	491.550000000003	1093.146	8099.65899999999	3520.42299999999	4277.30200000003	0	2542.12400000001	1671.7025	11158.4805	813.23399999998	8243.81849999992	3099.98899999999	1557.77599999999	7888.93200000001	1414.45700000002	1234.17	1208.42000000001	2315.27649999996	4457.41799999999	2144.07600000004
720	1021.01300000002	0	0	1550.69799999998	557.140000000007	0	764.358499999986	0	535.462499999992	853.958000000002	0	0	617.274000000005	0	0	579.67500000001	0	410.259499999996	385.506000000001	555.730000000003	0	583.337999999998	1391.1385	514.017999999996	552.680000000002	728.160000000003	505.854000000009	723.775000000001	1983.60599999996	0	608.592000000002	0	0	0	464.290500000006	796.127500000001	444.440000000002	0	793.327499999991	0
721	2909.97599999997	0	510.039999999994	7528.08999999997	0	9418.53600000005	8289.88300000002	30858.3194999999	5595.66199999993	6116.86649999991	1886.21300000001	100535.010999999	5259.05100000006	18190.806	2476.65599999997	3666.59000000017	10228.2380000001	5705.79400000009	207241.1085	0	5750.82000000002	8988.39849999995	0	1956.65600000001	3866.79600000004	9786.74399999968	1132.54900000004	211838.151	5182.07399999999	2265.69349999998	4763.476	20719.537	1546.02000000001	20168.1115	5121340.31649998	13483.87	12967.4249999998	1680.58800000002	13728.5755	10096.7095
722	353623.067500002	816864.291500003	593437.857499998	401256.628000002	368550.149000001	739519.026500002	336877.015000001	1229032.278	345042.522500001	417706.498499998	249834.426499998	448920.077500001	687761.458499999	139012.521	287161.954999999	178517.561	165113.945	140357.615500002	258983.294000001	397489.7065	264713.5505	448225.5135	341850.686500001	390199.2045	478798.316000001	677704.523500003	313436.9685	417603.182999999	307152.562499998	489911.275500001	426341.729499999	575986.699	413435.714999999	394970.888000001	513495.044000001	437133.052000001	292241.365500001	233048.137500002	411787.6075	318871.742000001
723	1779.42400000002	0	0	861.58800000001	1485.76049999996	0	773.844000000008	1028.59350000003	1231.28200000001	0	0	8824.08350000002	1257.98399999997	794.540500000008	565.109999999988	0	1929.23499999999	1162.75999999999	22529.4044999999	955.305000000008	2251.52850000001	0	0	0	793.517999999982	1042.08600000002	0	3107.08800000004	879.630000000014	0	0	1761.40049999998	0	2081.04800000001	521783.746000001	2385.86100000001	1518.20799999996	654.833000000005	0	0
724	0	134798.392500004	136561.587000004	0	139226.290000002	463737.877500001	130843.819999999	575829.725000003	412987.348	254114.516500001	194253.051499998	215177.907999999	131984.910999998	194389.491999998	213023.423999999	132093.7345	0	280406.853999998	68140.9459999987	135718.0535	0	262531.629500001	178295.325999999	347141.396000001	810563.266499998	0	277490.565499999	242522.8655	169326.936500001	247953.311000001	183842.989500002	276562.738999999	252711.262500001	44496.1080000011	0	279955.128000001	0	281756.616	221630.679500001	229628.907999999
726	68394.4729999989	157452.131000002	110235.019000002	91882.9280000001	73699.6735000006	1394120.244	103484.122000001	247437.243000003	97533.9549999999	54744.7429999996	66328.7539999993	45037.2229999995	49945.1400000006	149316.546000002	80476.8195000004	73815.8549999999	36962.1200000002	50970.8230000004	35177.5260000009	95969.4660000006	49842.2510000008	76945.9360000002	79653.6800000004	60528.8575000008	296158.693500003	133258.3205	92507.3084999999	35583.0400000005	76443.016499999	101280.7525	58741.0114999988	95429.682999999	0	47215.9244999989	104801.5565	112626.950999999	117120.448500001	80210.2810000007	59233.2859999994	53784.5489999995
728	0	271.492999999998	0	0	0	11255.6285	0	0	0	1313.70800000005	0	1222.33500000001	0	1585.20599999996	0	1457.89599999998	0	0	0	0	0	3569.30700000003	0	0	0	0	0	0	0	0	0	0	0	0	54228.2060000005	567.267000000006	0	0	1455.00300000006	0
730	13157.9000000002	47492.8209999998	35880.4700000002	34770.9465000001	60354.7255000006	7810.64949999999	3754.23600000003	11979.638	22029.2365000001	2097.414	8465.10899999996	10045.173	0	15638.5184999998	0	2935.45000000005	15080.0405000001	6955.13649999995	16992.8024999999	5196.52	1987.74000000001	8566.89799999998	4968.69199999998	0	4183.09200000005	11950.1685000001	1422.79799999998	1858.995	82060.4989999998	22375.4380000002	24688.4535000002	48415.0734999998	10267.3735000001	33567.2650000002	10561.1455	3675.31850000001	35312.1160000002	75514.5785000001	3283.71299999998	786.324000000016
731	7212.51549999994	69146.9560000005	39789.8560000001	11570.6519999999	31332.7850000002	16092.6930000001	4508.37700000007	2543.03200000001	6346.96500000009	2770.44949999998	5473.90649999994	6194.36699999991	3489.02550000001	35896.3059999999	299.845500000002	2154.55949999999	29456.2540000002	3081.72400000004	14156.2455000001	12528.6445	5023.00399999999	6397.84600000008	4977.14650000003	2083.33800000001	8736.57349999995	19812.9100000001	802.028999999993	0	18909.0460000001	4357.65999999999	12246.5300000001	32206.1295000001	14100.7005	36251.3565000002	5064.66699999999	1209.9	3108.81899999997	9991.75649999994	4551.74800000003	2109.13149999999
732	61396.4040000008	5647.179	3186.31950000003	6512.78149999991	2888.41650000002	3897.54799999995	0	1441.7565	0	1629.235	0	0	2057.70900000002	7081.31450000001	0	0	0	886.157999999996	1440.55999999999	10795.168	4179.08550000004	81963.2649999999	76286.8784999998	1761.99100000001	33658.0640000002	32068.7990000001	0	0	0	0	0	1734.16199999999	0	2800.67600000003	1217.16	0	1080.715	0	0	0
733	71051.3679999998	74033.1925000005	61524.9810000012	24622.1349999997	26847.2239999998	40848.3780000003	17723.0470000001	25533.3110000002	18402.8250000002	17563.623	10213.9905000001	18850.5510000001	16239.9509999997	87448.5735000006	18276.672	22383.4269999997	21102.8069999999	14599.543	21956.2470000001	11476.278	12146.415	10642.1800000002	19083.4094999999	0	14055.8985	18235.6715	17581.8420000001	13576.413	13640.8650000002	10191.9804999999	58386.5024999998	62039.6129999999	26721.3619999998	37997.7470000004	24445.6850000001	31644.9040000003	33418.9480000003	22700.86	28605.6434999999	11928.1349999999
734	637.65	28660.7885	23429.315	2741.894	3226.704	4423.33300000001	2139.642	4007.32149999999	8403.974	6903.71650000001	875.493000000001	1686.3825	2300.356	44428.1255	1640.2185	1196.2785	1702.85399999999	2360.25300000001	3414.4745	2593.5175	3329.01200000001	23853.382	30009.463	18701.2835	3487.0695	8508.599	712.724999999997	1818.137	2308.87499999999	3794.26800000001	5631.821	1628.02350000001	7599.56649999999	5370.4535	3174.39199999999	4220.3945	925.752499999998	1878.929	0	4190.79900000001
735	8308.12549999994	769135.907999987	86989.7425	9347.24349999989	2189.56900000001	5977.63149999996	7146.56399999997	3337.53099999998	6073.36000000002	4139.11549999997	5990.43249999996	2194.1875	5278.87999999994	54934.6639999998	1642.79800000001	5519.16449999993	8573.52199999994	1534.3375	4891.97899999998	3678.466	2236.00149999999	2049.76650000001	2315.0415	4648.53099999998	2022.714	7536.2495	1647.015	3719.84599999996	7337.79000000002	2081.89799999999	2774.12500000001	7955.54699999995	5022.635	3815.3895	9237.69999999996	7124.48250000004	5854.39999999998	6290.79099999998	2067.65999999998	3011.5775
736	19831.0120000001	0	0	0	0	0	0	0	0	0	0	0	0	4890.33050000007	0	0	0	0	0	0	0	23682.4580000001	18161.734	0	0	4105.73749999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
737	24381.1455	12160.9345000002	6460.5044999999	11832.9009999998	18802.5239999997	3472.26649999997	14165.4035	13046.3944999999	15330.1920000001	10343.3250000002	18495.2834999997	9179.87199999995	9072.66649999992	86598.6830000009	12444.7065	15910.512	10798.7395	6165.01049999994	19466.7855000001	18574.9570000001	12740.0639999999	16552.9885000001	21982.5950000003	17203.9635	14687.2179999999	22008.2259999997	13614.1425	16189.401	37459.5819999999	13119.4244999999	23979.5569999998	18622.9314999998	7217.35049999999	9694.898	19677.7049999998	17662.7135	17166.4779999998	16902.3245	12722.033	8150.77000000005
738	0	1569.62299999998	0	4600.92099999998	5230.62300000003	1193.55599999999	0	487.825999999996	517.229999999998	0	624.649500000001	1583.0085	573.125000000001	9510.47650000001	0	0	0	470.249500000003	0	2162.95899999999	0	2338.55849999999	1246.51799999999	482.177499999999	466.402499999999	0	0	0	626.205	471.743999999998	6912.97200000001	10829.431	586.941000000001	1638.63699999999	0	0	319.507499999999	0	388.916999999997	201.474000000001
739	104430.337	302613.539000001	257284.128500002	89281.7950000012	109740.573999999	417717.798499999	183186.71	93706.3905000002	93402.4995000002	169906.606000001	280874.989500001	55196.473500001	558092.265	206620.4505	130027.744	108801.432999999	118915.3745	122824.477	43224.6335000011	182050.423	175074.485	299367.967499999	91212.6274999998	70313.3870000008	983080.290500002	109291.547000002	63892.4809999991	246327.266	85361.9820000007	142464.778500001	208780.462499999	110972.666499999	252139.49	203825.206	73318.3520000004	242192.749000001	329781.88	91844.2990000002	157723.8085	122668.286499999
