row ID	s1_BD6_01_51095.mzXML Peak area	s47_repeat_BB5_01_51298.mzXML Peak area	s44_BC5_01_51067.mzXML Peak area	s49_repeat_BB12_01_51305.mzXML Peak area	s52_BC9_01_51216.mzXML Peak area	s60_BE12_01_51130.mzXML Peak area	s57_BA12_01_51170.mzXML Peak area	s67b_BB6_01_51043.mzXML Peak area	s69_repeat_RD11_01_51500.mzXML Peak area	s72_BD4_01_51091.mzXML Peak area	s77_BB8_01_51188.mzXML Peak area	s74_repeat_BD12_01_51287.mzXML Peak area	s79_BE2_01_51111.mzXML Peak area	s82_BD10_01_51103.mzXML Peak area	s84_BB7_01_51046.mzXML Peak area	s86_BB11_01_51054.mzXML Peak area	s4_BD9_01_51101.mzXML Peak area	s7_BB6_01_51183.mzXML Peak area	s99_BB2_01_51035.mzXML Peak area	s102_BB8_01_51048.mzXML Peak area	s87_BG6_01_51489.mzXML Peak area	s90_BA10_01_51027.mzXML Peak area	s92_BE3_01_51113.mzXML Peak area	s94_BA4_01_51015.mzXML Peak area	s9_BB5_01_51041.mzXML Peak area	s12_BC6_01_51209.mzXML Peak area	s14_BB4_01_51039.mzXML Peak area	s17_BA6_01_51019.mzXML Peak area	s109_repeat_BC8_01_51291.mzXML Peak area	s112_repeat_BB9_01_51300.mzXML Peak area	s19_rerun_BC10_01_51138.mzXML Peak area	s22_BC4_01_51065.mzXML Peak area	s24_BD2_01_51087.mzXML Peak area	s27_BE5_01_51263.mzXML Peak area	s32_BB9_01_51050.mzXML Peak area	s29_BB4_01_51179.mzXML Peak area	s34_BA8_01_51023.mzXML Peak area	s37_BA5_01_51017.mzXML Peak area	s39_BD9_01_51246.mzXML Peak area	s42_BB3_01_51037.mzXML Peak area
35	249784.596499999	276742.654499999	130856.421	247687.894999998	63097.0645000003	129533.85	1706378.8145	147585.4085	280780.252000001	198921.531	121990.1865	205540.715500002	208358.9445	270053.510500002	91265.0435000002	113832.806	333547.416	290121.974499999	358584.664499999	180020.408499999	2161827.50750001	172391.620000001	245187.206499999	223754.7795	237763.8	129963.507999999	211017.286499999	216087.113999999	261347.801500002	497630.938000001	234548.1455	121753.637	179327.6125	233619.57	123814.2755	216970.5135	295497.7535	557795.232499999	302424.709499999	185900.3535
36	356094.269500002	611632.784999997	890257.533500001	610427.018000002	302836.979999996	565290.922500001	391971.029999997	406532.5175	0	207034.378000001	796380.370500001	725028.797000001	139439.952999997	183611.341499998	184834.89	485688.621500002	136754.062500001	309901.793499995	499074.241499999	695522.042499999	498912.752499999	137661.258999999	622275.118499999	618944.621999999	529339.052499997	144426.704999998	126390.699999999	597550.031999998	689750.538499998	686969.837999999	147816.839000001	552701.891499998	449846.913000001	382693.757500002	185883.7185	216667.669	193182.732999996	276213.4705	546444.034499999	300813.793
37	195488.155999998	402003.4775	204636.191499997	596610.953500001	197918.406000001	202297.678499998	277920.781000001	270329.228499998	0	270063.391000003	195731.545999998	685934.180999998	206012.354999996	1026932.675	121683.914999999	389616.124000001	212340.835500004	283163.470499999	206062.346000001	183790.303499999	0	269483.397499998	286833.419000001	133560.701999999	132544.129500001	275452.3845	210632.712500002	195364.358499999	326147.066000001	0	134040.977999999	728168.650500003	194506.925500002	437017.100499998	456098.872499998	207225.660500001	271972.553500001	880759.586999999	356431.465999997	199582.631999998
38	305744.848	637763.810499996	467328.939500002	205142.327000001	130119.161999999	136017.015999998	279901.606999999	635428.901999996	556425.120999997	285379.624999998	129310.719999999	274584.724499999	192286.666499997	803623.058499998	209638.930499998	286541.0425	545241.419499998	334548.531500004	293061.7185	165067.254000002	707013.779500002	243536.045	586693.570999998	290766.356	128067.597000001	258527.498000001	494507.4885	179109.352999998	664432.195999998	72166.4270000006	342199.316499999	484445.215999998	291837.895500002	338838.784500002	782647.194	336627.472499998	648840.341499999	105310.942999999	203380.7775	186471.537999998
39	637379.325500003	760833.253999996	876897.608499999	392771.384000002	340527.095999996	311759.8195	498515.945	444623.170500001	205740.245500002	186020.139	268680.408499997	96727.1039999978	188783.152499999	879913.064000003	123397.681999999	129351.551	603401.404499998	282005.145000002	311296.048000003	379702.7105	1245004.4845	291907.568500002	477544.750499998	427180.647999998	197643.811999997	203475.745	249993.364000002	206818.433999998	1180150.375	99876.3269999949	358831.4175	0	319407.681499999	359972.422000002	177314.7775	911470.314500003	493235.1725	0	197804.277500002	263084.168500001
40	0	2069.694	0	2319.495	809.908	72011.872	647087.0735	1280.8185	0	1737.652	1484.2685	0	21996.603	18816.6705	205.25	0	0	3508.356	293937.5925	144363.9965	820.717000000001	1200.7615	235.9875	966.8805	1105.129	2701.2345	9149.9155	14080.195	0	1409.6	0	283.272	0	498.3445	94682.8535	136958.352	0	2159.876	0	854.7395
41	0	94722.476	75730.376	223386.819	37888.706	120908.4515	1428556.2255	2272.91399999999	0	63627.143	82992.4585000002	0	138137.522	38850.2804999999	71660.071	69724.4409999999	0	113492.4755	0	221557.147	0	73186.1505000001	157545.0205	98853.1514999999	97472.5485000001	29083.0515	175573.648	181220.411	0	179157.637	0	16587.6975	97536.3679999999	97592.7095000001	109103.4325	263693.777	60126.676	45777.7839999999	59175.523	37069.2075
42	308435.341500002	519527.400499998	316570.4335	230486.090999999	194168.045000001	258857.449000001	210833.936000003	184132.850999999	77474.4859999977	253012.394000001	136666.939999999	549088.578999999	318625.119	378632.790500001	322051.603499998	228526.4225	558484.564500001	287619.286499996	172392.995500002	411701.671999998	529460.0235	397003.678000002	763038.693000001	280165.268	349533.017000001	210894.767	182835.399	298891.272	522956.289999998	529588.890499999	677544.262	231985.141499999	120112.823500002	150126.861999996	580587.731999999	549485.507500004	179106.805	177236.428000001	140197.078500002	174827.064000001
43	108270.076	490997.167500001	171037.354499998	615898.299500001	172309.702000001	116658.690000001	183432.160999998	106369.657500001	614932.994	109385.798499999	287784.381500002	634167.303499998	524557.9195	822099.153999999	380278.087999998	170140.073999998	292947.363499997	178717.327000003	111213.567999999	382809.236999998	639822.522999999	370967.359000002	231126.720999998	413532.988	109693.479000001	292270.943500001	605492.092000001	549522.723500001	574163.631999998	566371.600499999	116713.709	174866.367000003	493207.424000001	254440.342000001	219074.561499999	801399.977000003	112045.993500001	170837.606	182118.440499998	365318.756999999
44	322179.8125	198321.447500006	176527.940499998	99956.327999998	282250.218500001	115482.093000001	156661.374	175837.326499998	99483.8445000012	430077.5545	141692.704999999	198005.816	250476.729999998	270079.141	572053.2315	130788.049	156318.099	98341.0490000018	374733.207500002	132104.462	100791.865	172193.02	203669.754999999	722117.629000002	335121.234	434277.214999997	130878.741499998	321729.104499998	1454295.832	99593.1360000049	183139.346499999	186336.055999998	92238.8215000013	228906.481000002	417154.6595	300793.440999999	191011.687000001	542856.5335	260180.782	317642.444000001
45	676525.356	394514.0195	94090.5380000001	165829.561	45148.6139999999	284218.769	1856616.207	248077.168	473039.599	240693.1065	246250.2185	306573.3405	244345.189	202858.8655	262528.6335	336241.012	444481.149	243822.2995	132930.4765	3296.31499999999	3885532.987	19510.489	210776.776	191608.02	84180.829	88599.317	333588.821	321003.322	341292.2555	470977.672	302394.393	121491.082	395424.7055	620090.1755	181050.2075	160794.1125	210087.8565	380090.7145	502428.188	399991.2395
46	115861.1135	408411.792	131739.503	118666.449999999	46154.3295000002	131396.586999999	2188695.5655	133676.015499999	311517.806999999	244123.210999999	112543.3965	184086.286	163694.611	219506.843000001	64464.9804999996	63588.8130000001	420543.1095	411925.668499999	260058.6275	113048.2625	1581771.4135	133612.188000001	231839.626500001	165244.202	278613.391500001	164492.902999999	260959.771499999	261685.902	310850.057000002	486344.613499998	246964.819	150323.219000001	249359.670500002	576761.901499997	245325.213499999	326904.130500001	181019.092499999	421509.428	637669.369499998	278188.833999998
47	101636.7805	469183.309500001	474117.505999999	451990.5695	271854.633	109893.369999999	481507.784499999	304857.969999998	430328.549500003	213204.666500002	216480.823000001	0	413258.273	325136.350999999	141262.841000002	345472.650499998	411745.866000001	168111.670000003	427542.468500002	649441.493500002	523639.5375	103252.799999998	274712.69	211916.333000001	307294.595499999	162243.862999998	520582.829499997	102742.910000001	485960.409999997	350659.939499998	156358.695999999	204761.375000001	263494.7555	455647.3255	308089.033499998	107053.962000001	215922.916500001	105180.248500002	285584.418999998	261918.670499998
48	316893.117	193197.616999999	456950.663000002	254734.771500001	113582.568000002	885721.3055	0	269333.358000002	77699.0120000032	266642.625	434672.772	129263.356499998	172980.886999999	113636.354	139948.7175	333929.316	220780.842	376920.640500002	222880.886	248696.632000002	1076388.641	182284.5335	0	148049.188999998	151998.895999998	396269.212	98057.2939999998	315772.805500003	65172.0595000012	64578.9480000006	0	103698.671999999	219994.654	340540.417500001	188843.989500001	570973.974999997	0	214768.981999998	264065.547999999	155642.177999999
52	300111.109500001	143563.788499997	188787.259999998	218301.124	205116.955500001	204495.270999999	160899.052500002	135028.778499999	82789.0174999962	197056.360000001	259483.041	217276.747999996	194746.742000001	98691.6770000003	183360.2615	131172.409999998	0	314989.214500002	250859.5905	137965.968999999	81316.4729999982	90053.1115000005	321108.931	86005.6350000025	95619.1089999972	317271.7335	95327.6965000004	110630.130500003	148719.261000004	147008.150999998	148165.690500001	246432.419499999	136435.212999999	282953.977999998	0	214590.367499999	93123.4610000004	140816.060500001	560220.536000003	133361.778500001
53	506376.976000002	290966.533	184212.907499998	72358.6439999985	230852.294	190633.292000003	197399.753499999	0	679634.336000004	182129.537499999	181690.226999999	142427.939	0	0	80121.0699999995	270590.993	139257.314500001	93808.4655000005	126803.788500001	132497.023999999	156460.501499999	135667.643000001	145069.497000001	0	176984.6095	99537.6214999979	136019.479000001	125459.560499999	71872.4640000027	1206905.714	289117.006000001	144244.792999999	175415.076	209831.416500001	273407.881000003	139991.057999999	134038.6015	86926.4965000012	510809.248000003	89295.4005000006
54	90849.8895000015	64629.9149999996	0	128055.759999999	206064.041499999	128208.310999998	277275.376499998	137299.778999999	395997.360499996	95448.7394999994	539933.123500003	64894.5660000004	91026.4594999991	193594.992000001	83536.1149999994	64384.8909999988	238442.341500003	267545.666	333683.085999998	131920.998499998	237538.904500004	292783.722499998	82771.8670000001	168851.222000001	87108.1049999999	346392.718	178660.510999999	90343.7049999982	64278.7680000024	1169035.093	0	95658.0645000006	235293.058499999	350901.912999999	84818.005999999	0	0	179393.9355	108874.618000001	178902.395000002
55	16401.1975	71661.2115000003	43976.1605	801074.647999999	2167.96	2065.51800000002	40713.7585000008	31637.4834999998	14636.4485000001	0	1395736.4365	35743.9734999999	20192.1035000002	51429.2474999999	1063013.123	18653.1264999997	4076.193	34607.1605000002	0	91111.9524999993	22459.7009999998	44175.0190000001	33333.0250000004	0	20740.0645	13680.895	0	5066.9770000001	8524.9925	60083.8994999999	25417.4060000002	0	46963.7285	32040.1985	1826.36999999996	2517.49849999997	42364.2179999997	1397073.0845	0	1677.09100000001
56	119645.722500001	667894.157500002	120426.135000003	667455.132000001	313668.509999998	278728.734000001	342953.319	376288.390499999	676831.968999999	307998.575000001	82922.3649999987	368347.127	225935.306500001	233745.549500001	0	213634.713000001	125621.205	250306.039499999	175017.791000001	282434.646000002	767183.017	208056.885500001	80437.2945000007	382172.155	74977.5684999992	81423.8319999975	119933.660000001	208324.5135	131185.057000001	479472.088000004	235345.675500001	368330.690999998	210170.0285	141298.441999998	172701.0385	90136.4569999984	82835.0849999973	207682.642	332342.393999998	353029.929499999
57	22404.9140000001	1973.87199999993	22785.2310000002	467563.471999998	2167.96	2018.43000000002	76736.9334999989	44187.3304999998	14636.4485000001	0	1745681.777	15955.0409999998	31663.4260000002	25968.2430000001	1063013.123	16238.6495000003	10936.1560000001	55717.7540000001	3919.16099999997	91535.7579999993	30788.6535	69953.8710000003	45969.1824999996	0	30884.2834999997	34012.2209999998	0	4375.46900000008	8524.9925	49298.4515	27080.5895000002	0	24792.3729999998	104933.6555	1826.36999999996	2517.49849999997	41823.1190000001	1758564.5465	0	0
58	134610.416999998	255096.447999999	140846.605499998	254608.026	184158.144499999	186231.244	431629.971999999	88207.0775000008	225205.352	131029.304000001	238675.853500001	274044.163500003	178254.193999999	93654.4204999992	78011.0624999997	81114.5955000001	185671.474500003	142869.470500002	83629.5329999986	81147.2509999998	321325.272999999	132600.159499999	138844.882999998	558095.261000001	175170.228	93688.7839999991	172190.052499999	177509.7595	308717.035000001	0	310907.741	227371.323	300718.259500001	254027.262499998	177335.284999999	92158.2660000007	224546.012	132253.4965	96621.3915000004	86441.2620000003
59	124655.736	66524.2484999966	77930.1700000011	132250.237000001	396124.858000001	206512.151500001	0	159334.210499998	148931.429499998	295233.0135	220412.405	134649.869000001	398823.0025	208190.259499999	71642.4824999995	0	163792.484	128309.143999999	74806.0820000003	334577.700500001	74208.9600000037	77184.1075000004	206930.690999998	148831.201000001	286238.7995	260896.275500003	159363.570999999	118104.763999998	132741.700000001	205263.975	244068.505000002	116133.679499998	342416.5205	135704.451000001	73127.9859999991	212878.428	78843.9435000003	117809.680500001	133859.037500001	118520.135500001
60	80027.6760000007	498850.680000002	249784.886500001	500512.896000001	86758.6049999992	85998.2460000011	339154.331	115798.997	541096.698999999	80374.4234999994	123555.668999999	50368.3500000025	199251.9465	120068.733000001	109271.733	305319.633	87097.4559999986	211605.239499997	192448.773500002	161511.5535	537599.1815	120433.493500001	85228.248999999	261294.770999999	458843.693499999	85688.9435000026	79583.6839999984	159211.163	51474.9690000011	152251.159499997	127497.188	128924.965500001	355583.128999998	226065.381000001	223750.795500002	137159.369500002	116809.989499997	200193.152000001	142280.777	83554.7199999993
61	198302.6305	270313.327999999	125669.117499999	326875.1805	308317.2255	86784.6959999995	174545.259000001	82173.9139999983	288680.0865	243841.267000002	121120.123999999	318592.077500003	130463.428499998	126557.229999999	225548.362500001	160285.895499998	172449.582000001	86880.1615000027	82895.0269999991	244607.160999998	286992.345999996	319358.959499999	85567.769	319317.983	126084.569500002	163031.705000001	207322.391000002	77246.1459999983	351915.381500002	320727.8925	119682.048	129671.028000002	79385.555000001	173971.594500001	77393.1300000009	169617.197000003	126276.513	375246.2765	217750.961999998	258383.451499999
62	676363.941500001	346251.676500001	354781.753499999	239625.761499998	219262.620000001	268494.812999999	423742.651500001	947622.1695	505011.229499998	677525.428499999	224259.518999998	230290.918000003	306759.1845	915173.724000002	358642.698500001	376798.753499998	570492.288999999	411031.002999999	214648.504000001	42996.6405000005	522367.645499997	1123226.9345	817100.485500004	760150.088499997	176722.3455	485195.274000001	343194.486500001	45038.8860000021	388713.8525	411226.171999995	222094.852999999	809856.004000001	1100641.098	95002.4254999998	45341.8779999979	399275.263999999	44725.1119999989	45431.7199999991	232891.120499997	342692.336500002
63	0	109791.5045	125976.4535	358309.748	80094.1275	116948.4315	2205190.547	295479.6345	0	162622.587	80977.5309999999	0	344740.866999999	75222.6494999998	983103.998000001	82566.5844999998	0	142806.9405	0	91753.4804999999	0	158593.416	177025.498	236998.8405	656813.516	91393.8175	443016.291	285056.347999999	0	343147.317000001	0	91581.0415000003	186305.6545	31021.3485	134467.0055	103240.242	325697.220999999	211638.626	60556.1670000002	414460.419
64	96679.1084999992	420328.906999999	244423.6695	302666.317	290890.7395	41689.9794999997	295452.9035	104697.509999999	407484.7825	113247.735000001	178664.6035	440118.696999998	306300.076999999	151732.654	263753.562499998	294979.246000001	144094.571999998	83548.0905000011	390180.399999999	143190.983500001	500282.361500001	222932.598499999	152132.869999999	69518.8239999998	146366.164499999	190375.896000002	103942.914000001	76888.8904999985	438013.050499999	345574.994500003	158713.545000001	177599.6175	111261.388999999	85866.4745000019	166629.617499999	115872.223500001	118453.631500001	144461.479	322755.0725	265417.642
65	78879.224000001	283604.1865	81622.1679999993	211684.263	80379.5020000005	41619.0219999992	37672.4399999997	39982.5719999998	297657.2485	78263.5159999993	39745.0199999991	284164.3015	75659.4825000005	44873.444	33056.0025000008	74507.9550000002	43429.61	41346.9164999993	74467.1454999992	74139.0914999997	339672.2125	75944.9925	82233.8970000001	77975.6709999997	78499.3465000002	42296.7750000005	78038.0450000005	39885.505	249878.671	259354.4605	77330.3549999999	42134.3619999992	77395.0939999991	43601.1124999993	76840.2595000008	76739.0879999995	81051.9894999994	70650.4275000002	40988.9315000003	38742.7740000007
66	66735.7139999999	138103.126	92067.0315000002	75198.2095000001	78605.9094999998	665544.694	2234961.13200001	299490.356999999	106254.3025	356356.316500001	361376.666000001	139387.404	168472.4065	549565.923499999	27460.2524999998	88440.2034999999	431200.259499999	932610.6755	221250.824	193175.104000001	298341.747	179071.7665	516869.931500001	38677.4109999998	270447.721000001	348514.296000001	342421.108500001	349435.673999999	85914.775	351159.195999999	138442.8445	160123.4215	201141.9315	520377.596500001	250529.276	304432.804000001	202343.5575	514582.788000001	568079.544499999	288497.521500001
67	79555.4325000002	334681.440499999	123041.184000002	121025.438000001	168479.069499998	167676.446	134348.073000002	158266.207999998	338876.196999998	74768.0719999995	166769.159500002	315479.833999999	82373.6204999999	200960.2545	177848.836500002	113640.046500002	124418.298999997	81452.3775000025	110427.531500001	71707.6400000004	49542.9864999983	110732.062999999	166238.0465	147174.098000001	535272.729999999	289684.832	73930.3799999994	114384.627500001	297602.079499998	290163.310500003	240045.688499999	75313.986000002	189184.835500001	265379.257999999	184530.309499999	84910.1670000002	245889.073	417708.784999998	253554.239999998	186717.7
68	167754.606500001	49169.1805000003	98428.7179999991	48162.4539999986	141900.302000001	217808.632	183453.384500002	118526.166499999	55307.1449999997	171465.665500001	179723.227	95979.7550000006	174978.919	98546.0839999994	227761.240999999	95874.1209999999	101403.190000001	109007.993	63547.1414999999	123251.07	853483.398999997	83378.4509999996	105344.977500001	0	59007.2909999999	64832.9069999996	196163.257999998	0	48697.740000001	98096.9234999988	223509.999500001	402212.0795	164033.430499999	368164.148	63066.5869999996	68930.3739999982	138561.427000001	209955.768499998	222444.6595	139424.14
69	101469.9095	50735.6850000032	171389.092499999	804124.618500003	271770.348000002	66091.0060000003	142629.129000001	63706.1649999996	110243.86	210138.3885	152205.887000002	203866.949499999	142001.533999999	131751.619500001	117581.273	0	213553.533500001	183158.998	60562.0989999999	59606.913999999	649121.700999999	166690.766499999	75975.5474999994	90709.6920000018	211845.054	70893.3654999985	164367.455999999	61196.8239999987	50781.276000001	52691.1944999976	104819.832	135329.038999999	128371.197000001	201629.420999999	94184.2070000002	241956.6275	201694.588000002	65386.1695000009	124211.834999999	63387.6300000004
70	111987.029999999	254312.271499999	114900.254999999	258360.3305	120305.156000001	115613.035499999	284571.8215	70236.2400000007	246739.883	273023.234500001	118494.877499999	276560.993999999	255926.017	291081.428499999	71156.8504999995	156502.6955	119437.672500003	210258.417000002	224569.233999998	75630.3359999975	286513.134499999	190171.783	311158.79	265588.774000001	301961.785000001	291479.3585	235275.544500001	109760.729499999	217569.758999999	208576.133499999	247684.296	411391.314	194269.79	320191.963	184648.067	120563.766500001	196148.707	117009.253	261185.457499998	149615.876499999
71	286190.848499997	461046.488499997	184050.675999999	746794.790999999	331413.7465	39404.2799999997	339173.216999998	37026.4824999996	436023.661499999	510147.490500001	76074.7930000003	857097.949000001	394057.305999997	234403.146000002	313185.039000001	37978.6679999981	305466.931999998	717473.779	75035.6855000003	37884.223999998	846429.6755	37645.3799999997	307274.608999999	433091.588999999	335433.128999999	493370.736499999	77320.9550000009	38357.5170000002	1397603.501	311627.647	407640.504999998	77852.8150000018	37970.0999999997	552567.742499999	686115.213499998	422380.948500001	38441.2454999991	145531.055500001	380441.105000001	74823.2149999988
72	232.803999999999	83895.7644999999	173.469000000001	163443.595	120976.318	159894.7215	175.068000000002	165773.774	0	186046.861	149555.876	0	0	190010.3235	0	43696.3935000001	0	167506.662	0	152706.4675	0	156595.86	60214.941	141649.627	227.6125	149653.534	0	200478.1895	206.01	129890.477	0	108888.6665	0	178090.7455	176277.0805	228.794000000001	2669.43350000001	107606.8265	552.216000000001	169481.162
74	137560.701	108484.978	79391.473000001	52878.3134999985	274467.136499999	127542.77	171357.207	65426.1150000009	222759.524000003	254049.314499998	110541.389500001	108681.975000001	78854.9580000016	193676.303000001	106226.005	210577.270000001	78967.2055000004	80916.6839999985	108835.808499999	72577.2714999995	351013.337999999	71352.5370000012	78615.2924999991	69653.3559999986	103709.1575	114625.252999998	292657.446999998	72040.1530000018	671397.909500001	644696.778	179353.847999998	151467.197	109350.265	576774.129500002	71599.2645000001	167893.4475	255193.953999998	0	84641.4825000011	289891.587499999
75	26413.4554999995	42303.5010000005	203128.993999999	86783.6099999994	123092.895499999	128988.555500002	125533.506500001	120654.288499999	48669.1154999978	106178.4075	232896.346499998	86277.1895000012	97539.1834999988	310152.600000001	265457.904499999	110108.641999998	197252.889500001	116041.503499999	192995.5135	249754.206	99850.812500001	102847.774000001	185567.533999999	0	55365.1875000008	103860.765499999	61205.5470000003	0	127990.050999999	85983.7779999989	200699.899000002	116195.7885	226287.005	277602.436499999	159817.281000001	162624.9235	118043.555999999	0	179022.090999999	116306.988500002
77	232.803999999999	97141.1805	197.835000000002	94241.021	76610.2879999999	90283.7885000001	175.068000000002	93684.4245	0	120543.3	96332.9635	0	0	96635.0615	0	25852.911	0	93910.9539999998	0	78544.031	0	93594.6430000003	9306.43350000002	72449.4794999997	0	81702.1050000003	0	110285.5815	0	77567.8234999999	0	61024.0335000002	0	116440.7215	101529.504	209.791999999998	1518.787	107879.1875	189.95	99362.2759999998
78	57920.0945000005	54642.6240000021	25684.8599999998	54245.1635000003	55748.1874999996	82743.2300000009	91470.2455000007	81226.0679999991	59626.5454999972	313784.268500001	166626.093	167097.294499997	107674.189000001	122382.6685	53382.7064999999	118636.882500001	82453.7660000008	187514.489999999	144829.078	239520.013000001	57608.2749999998	78600.0220000005	58920.1964999989	46253.0679999996	99614.9184999989	53805.7809999996	52363.2430000002	188777.648000002	166874.277000001	169287.7365	55887.2400000014	139114.878499999	138879.714499999	303850.483499999	58180.3294999996	85049.1835000002	272283.576500001	58978.6574999999	185204.8285	54275.6070000004
79	59510.5319999999	159742.9105	128102.533499999	94887.545499999	222392.057499999	92429.3294999992	95491.8170000004	60237.4785000006	210180.3865	126018.075500001	128914.135500001	231912.648500002	95801.7374999984	97475.6164999991	84567.8874999995	179277.541500001	59140.0470000007	63565.9275000008	152255.725999999	210708.172499999	236848.482499999	180072.821	64857.0825	58881.4239999995	148263.649000001	64409.1484999993	30597.3899999998	91044.8699999994	196961.910499999	190729.411499999	32043.5424999985	160054.476	183368.6585	233419.672	89557.4754999987	61915.6860000005	123241.979500001	63989.6859999987	99674.4894999987	59268.7515000003
80	146083	2713.48549999995	167037.875	7516.26899999999	144924.557	145392.241499999	155473.654	146193.8045	5784.5605	154091.221000001	140869.3675	2832.78500000005	163838.239	146253.8015	116735.254	149508.606999999	130801.647	138695.773999999	155555.345	132616.27	5755.13750000001	144153.083499999	155851.1835	143812.218	132632.509	137012.736	155937.328000002	147547.291999999	3925.30649999999	5743.55750000002	138557.844	155179.549	152718.698500001	149327.681500001	142445.4085	132877.513	151128.0805	155066.2545	137076.938000001	154244.871499999
81	32965.8375000002	74710.7039999997	15029.3675000001	69490.6749999999	37777.5809999999	1740.08699999998	60787.454	200577.557999999	118899.500499999	62720.7824999996	44009.9099999999	14133.1480000001	0	18997.2710000001	1782.69300000004	191839.3805	57057.4465	49239.2499999999	7995.21099999999	196907.824500001	7943.66150000002	161546.485499999	77852.5824999996	5433.95700000001	19660.3759999999	23149.5794999997	28522.5250000002	233449.955499999	40172.5505000002	46135.9689999999	59141.1915	112961.292	1764.10200000002	3679.25249999997	222012.1065	117073.8405	44855.3680000002	45675.4800000003	258063.208500001	654931.0755
83	87191.9975000009	48773.9069999976	116568.3075	235916.333999998	92616.523999999	157579.950000001	99953.287999999	85583.602999999	51708.5325000006	120208.084000001	597411.480000001	241782.62	0	125041.997	289288.362499997	52806.3919999996	179658.328000001	129546.329000002	57869.8599999995	87325.1295000011	208688.584500002	87900.2899999998	99132.9609999986	119371.511999999	62525.0575000007	227470.057499998	95137.5519999996	26539.6950000005	97341.7469999985	389380.071499997	120960.924000001	150098.067000001	118005.544	173368.179499999	139857.774000001	133904.551999999	120323.21	145284.755499999	99978.4225000008	0
84	395194.804	193169.371	380732.404	110156.694	368048.4975	221692.877999999	387609.651499999	403699.905499999	175254.4925	176619.344000001	134194.338999999	149828.811	445375.4855	187542.795500001	212081.290499999	183676.934	409095.3815	353660.759000001	331098.923000001	384980.917	148914.952999999	193361.008500001	107850.303000001	396185.0625	124276.3905	166502.631999999	187661.6115	168297.040500001	216159.368	117647.5015	285036.3175	107139.391	404664.255	406433.427999999	405773.2375	405511.113	384826.305	192355.097000001	169771.623499999	163042.343000001
85	124005.4435	41717.402999998	195279.994500001	198091.2005	90606.129500001	162898.532	90794.4785000008	140666.437500001	44810.0399999991	162555.6025	176431.319499999	82082.2180000011	86301.3074999998	221691.3235	51027.5434999989	164230.160999999	119740.327	178322.574000001	133881.970000001	166717.492000001	91786.9114999996	134302.482000001	200672.1295	50946.4604999986	160456.974	59688.2439999982	144372.752	168723.684000001	80194.8699999994	81267.2310000011	86798.047999999	65058.2869999986	189233.4315	136165.978	56086.1180000001	130436.0775	56844.9375000002	91800.1490000003	93245.5350000004	55034.2999999995
86	92389.4140000005	249332.312500001	153798.138000001	212992.0605	64543.7329999991	126027.723999999	66151.9139999988	92671.493	276361.580999998	116774.695000001	191428.852000001	0	91309.4744999985	184840.177	187170.945500001	147248.944500002	126565.233500001	98747.5015	118954.149	115685.684499998	269254.076	85433.0779999993	59437.0475000005	86964.2185000004	88689.1479999995	153389.985000001	150558.966500001	272756.003500002	128393.344999998	242720.845000002	60894.7610000004	151123.626	59419.2540000012	102928.318	116932.400999999	193531.410000001	122743.373500001	87769.0290000002	129251.144999999	122243.5925
87	255242.9565	54267.2900000003	181240.068499998	165322.836	67251.7659999985	69874.7274999986	110204.184500002	64104.9344999996	115174.082000002	153733.903	104331.879	109093.659999999	75348.0484999988	70149.5079999992	224610.952	112555.292000001	70967.3860000001	140398.702000002	240694.605999998	31156.1289999988	974951.467999997	66141.4275	67989.9599999987	173814.594999997	236885.118499999	133817.4975	155713.712999999	219417.299	162348.042499999	167798.670000003	65431.4850000016	67659.6655	217744.0825	183185.305999999	283328.5785	149369.038000002	143454.349999999	0	71265.2940000002	64904.9474999991
92	113128.709	204647.001999999	141719.6985	0	201532.840499999	58004.5649999997	92071.8965000014	56906.0949999983	219673.143500001	84121.2395000004	57588.5999999995	253437.179999999	146195.1065	86100.9834999992	104988.613000001	85435.1565000002	89470.1100000018	117151.490500001	85991.6560000003	132337.375	142390.009000001	171136.4595	88187.8124999995	85955.3055000003	84015.5455000012	86982.994999999	110603.779	59365.7640000007	0	66754.086000003	81046.5489999998	86959.2350000016	83767.3505000007	125559.748	194651.733499999	264445.152500001	84277.8069999999	58765.9379999988	90692.1679999988	114852.7385
93	162712.360500001	376332.223000001	85737.4654999993	249704.801500001	139701.210999998	89556.3900000004	81041.6555000005	109496.96	39893.2264999988	136761.1825	83150.9254999989	402462.349000001	110267.258	138308.257	93491.3669999992	159810.92	53469.7965000003	146015.335499999	123945.709000001	100342.338000001	404149.0865	52284.2139999997	83970.5384999992	98484.9159999992	51905.3579999991	51692.4359999994	78516.8479999987	82488.4345	37622.4030000008	313922.006999999	49018.793999999	175187.045	77651.3535000008	85984.8245000003	75682.7275000001	207884.367	154588.434500001	108558.154	56694.1164999994	97917.8840000003
